stop_id,stop_name,stop_lat,stop_lon
11343,Ascot Park - Conclusion Street (near 141),-41.118996,174.868885
11347,Desert Gold Street (near 8),-41.121012,174.871765
11344,Warspite Avenue (near 461),-41.121087,174.869326
11302,Whitford Brown Ave at Aotea Lodge (opposite),-41.123098,174.856864
11341,RNZ Police College - Papakowhai Road (Lagoon),-41.120526,174.857792
11342,Tweed Road at Langwell Street (near 78),-41.116971,174.861492
11405,Tweed Road at Ness Grove (near 52),-41.114710,174.863786
11406,Tweed Road at Papakowhai Dairy (opposite),-41.112894,174.865795
11477,Eskdale Road at Forth Place (near 13),-41.110551,174.865289
11409,Eskdale Road at Moray Place (near 61),-41.111288,174.868156
11411,Lauderdale Road (opposite 14),-41.110465,174.870609
11480,Tirowhanga Road (near 20),-41.109938,174.872047
11482,Kahu Road (near 51),-41.107460,174.874883
23089,Kahu Road (near 61),-41.106760,174.876364
11484,Kahu Road (near 108),-41.108107,174.878867
11485,Kahu Road at Kenef Road,-41.106757,174.878805
11532,Oak Avenue (near 14),-41.104175,174.878041
11487,Postgate Drive at Browns Bay Park (near 5),-41.107004,174.881289
11414,Postgate Drive at Staithes Drive North (near 39),-41.111430,174.882177
11417,Spinnaker Drive at Hicks Close (near 258),-41.113856,174.883651
11420,Spinnaker Drive at Spinnaker Walkway,-41.112368,174.887098
23093,Discovery Drive at Spinnaker Drive (near 7),-41.111539,174.889301
23094,Discovery Drive (near 51),-41.113699,174.888351
11358,Discovery Drive at Mariners Way,-41.116134,174.890373
11359,Whitby Lakes (Lower Lake),-41.118869,174.892179
11361,Whitby Village,-41.117580,174.893892
23095,Whitby College - Discovery Drive,-41.115770,174.894448
11428,Discovery Drive at The Haven (near 87),-41.115183,174.897837
11430,Discovery Drive (near 109),-41.115910,174.899609
11363,James Cook Drive at Discovery Drive,-41.115845,174.901358
11432,James Cook Drive at Sailmaker Close,-41.112884,174.901261
11433,James Cook Drive at Observatory Close,-41.110917,174.902002
11501,Joseph Banks Drive (near 21),-41.108130,174.905507
11503,Joseph Banks Drive at The Masthead (near 51),-41.108246,174.908297
11505,Joseph Banks Drive (near 91),-41.107587,174.913851
11531,Paremata Road (near 132),-41.103360,174.877768
22775,Mana Marina,-41.101084,174.869773
22943,Mana Esplanade,-41.095755,174.869039
22565,"Plimmerton Shops, Steyne Avenue (Hail & Ride)",-41.083528,174.866492
10733,"Lower Hutt - Queensgate, Stop B",-41.209920,174.904840
10673,Queens Drive at Central Library,-41.211783,174.900541
10671,"Victoria Street at Weltec, Block F (near 64)",-41.214080,174.895060
10665,Victoria Street at Alice Street (near 46),-41.215173,174.893219
10626,Alicetown Shops (near 438),-41.216648,174.891162
10624,Cuba Street at Burnham Street (near 150),-41.219523,174.889396
10593,Cuba Street at Manchester Street (near 96),-41.223231,174.887330
10589,Cuba Street at Jackson Street (near 42),-41.226909,174.885479
10587,Jackson Street at Bolton Street,-41.226909,174.883272
10586,"Petone - Jackson Street, Police Station",-41.225944,174.880000
10583,Jackson Street at Sydney Street,-41.224733,174.875861
10581,Jackson Street at Pak N Save,-41.223745,174.872326
10579,Jackson Street at Kathmandu,-41.222835,174.869545
10578,Te Puni Mail Centre,-41.223770,174.866315
10382,Murphy Street - Wellington Girls,-41.275230,174.779688
10357,Wellington Station - Stop C,-41.278472,174.779107
10351,"Lambton Quay - North End, Stop J",-41.279863,174.776482
10350,Lambton Quay - Stout Street,-41.280961,174.775963
10349,Lambton Quay - Kirkcaldie and Stains,-41.282856,174.775703
10329,Lambton Quay - ANZ Bank,-41.284821,174.775601
10331,Willis Street - Willbank Court,-41.287921,174.775517
21988,Hutt Road at Centennial Highway,-41.247134,174.813609
10577,Te Puni Mail Centre (opposite),-41.223512,174.866093
10580,Jackson Street at Te Puni Street,-41.222813,174.870940
10582,Jackson Street at Petone Avenue,-41.223853,174.873999
10584,Jackson Street at Palace Cafe,-41.224233,174.875561
10585,"Petone - Jackson Street, ANZ Bank",-41.225454,174.879676
10588,Cuba Street at Jackson Street (near 33),-41.226719,174.885008
10592,"Cuba Street at Weltec, Block N",-41.224649,174.886011
10623,Cuba Street at Bouverie Street (opposite 142),-41.220642,174.888139
10625,Alicetown Shops,-41.216564,174.890790
10663,Victoria Street at Alice Street (near 85),-41.214972,174.892832
10669,"Victoria Street at Weltec, Block F",-41.213629,174.895095
10672,Queens Drive at Central Library (opposite),-41.211665,174.900060
10677,Lower Hutt - Centre City Plaza,-41.210221,174.902988
10732,"Lower Hutt - Queensgate, Stop A",-41.209212,174.904629
10741,High Street at Kirk Motors,-41.206498,174.908093
10744,High Street at Melling Road,-41.204951,174.911769
10810,Ropata Medical Centre (near 583),-41.203661,174.916824
10811,High Street at Knox Presbyterian Church (near 61,-41.203552,174.919051
10813,Hutt Hospital - High Street (opposite),-41.203156,174.924442
10815,Boulcott Village (near 71),-41.202965,174.927811
10818,High Street at Thornycroft Street (near 773),-41.201637,174.931302
10820,High Street at Avalon Baptist Church (near 805),-41.200178,174.933466
10822,High Street at Park Avenue (near 847),-41.198299,174.935939
10827,"Naenae College, Daysh Street",-41.198146,174.939166
10835,Naenae Road at Horlor Street,-41.202417,174.946017
10839,Naenae Road at Vogel Street (near 162),-41.201721,174.949384
10842,Naenae Road at Rata Street (near 251),-41.198313,174.954924
10876,Naenae Road at Kowhai Street (near 293),-41.195088,174.956033
10874,Naenae - Kowhai Street (near 2),-41.193210,174.953115
10911,High Street at Burcham Street (near 1105),-41.186290,174.954842
10940,High Street at Macky Street (near 1147),-41.183542,174.957563
10973,"Taita Station - High Street, Stop B",-41.179842,174.960648
10975,High Street at Biddle Crescent (near 1259),-41.175768,174.961886
11006,High Street at Partridge Street (near 1295),-41.173321,174.963804
11010,High Street at Farmer Crescent (near 1341),-41.170465,174.965984
11041,High Street at The Links,-41.166810,174.966436
11043,High Street at The Endway (riverside),-41.166402,174.969236
11071,Stokes Valley Entrance - Stop A,-41.161503,174.982391
11058,Stokes Valley Road at George Street (near 55),-41.163709,174.984507
11061,Stokes Valley Road (near 95),-41.166307,174.984788
22810,Tui Glen School (near 135),-41.169425,174.983678
11024,Stokes Valley Road at Hawthorn Crescent,-41.171839,174.983130
10987,Stokes Valley Road at Delaney Park (near 225),-41.176223,174.982248
10986,Stokes Valley Road at Milton Street (near 255),-41.177905,174.982347
10988,Stokes Valley Road at Chittick Street (near 275),-41.179415,174.982571
10953,Stokes Valley Road at Manuka Street (near 357),-41.184524,174.982939
10919,Stokes Valley Road at Kamahi Street,-41.186835,174.983151
11087,Silver Stream Railway Museum (opposite),-41.150016,174.991473
11116,Silverstream Station - Fergusson Drive (St Pats),-41.146536,175.012470
11118,St Joseph's Home of Compassion,-41.145110,175.015716
11159,Fergusson Drive at Kiwi Street (near 275),-41.143286,175.019091
11160,Fergusson Drive at Golf Road,-41.141634,175.022401
11162,Fergusson Drive at Barton Rd,-41.138917,175.027894
11211,Trentham Memorial Park (near 441),-41.136863,175.032001
11214,Fergusson Drive at Brentwood St,-41.134295,175.036699
11217,Fergusson Drive at Merton St,-41.132297,175.040664
11269,Trentham School - Fergusson Drive,-41.129788,175.045578
11271,Fergusson Drive at Refreshment Plc (near 617),-41.128554,175.048101
11273,Fergusson Rest Home (near 657),-41.126728,175.051535
11276,Fergusson Drive at Golders Road (near 699),-41.125791,175.055627
11280,Fergusson Drive at Broadway Shops,-41.125464,175.058821
11282,Fergusson Drive at Fraser Crescent,-41.125113,175.062336
11289,Upper Hutt - Senior Citizens Club,-41.125518,175.069425
11290,Upper Hutt Station - Stop C,-41.125879,175.070853
10734,"Lower Hutt - Queensgate, Stop C",-41.210322,174.905090
10680,Cornwall Street at RSA,-41.210902,174.908673
10746,Waterloo Road at Chilton St James (opposite),-41.209911,174.914119
10687,Waterloo Road at St Bernards College,-41.210465,174.917129
10688,Waterloo Station - Stop C,-41.213854,174.921354
10633,Guthrie Street at Brook Street (near 11),-41.218723,174.917237
10631,Waiwhetu Road at Grenville Street (near 62),-41.221727,174.916358
10602,Waiwhetu Road at Rodney Street (near 40),-41.222975,174.914462
10601,Wainui Rd at Our Lady Of The Rosary (near 11),-41.225036,174.915094
10569,Griffins - Wainui Road,-41.228291,174.917026
10571,Wainui Road at Gracefield Road (to Wainui),-41.230901,174.920407
10444,Wainuiomata Road at Parkway (near 156),-41.254977,174.930691
10448,Wainuiomata Road at Rimu Street (near 126),-41.256827,174.933144
10416,Wainuiomata Road at Davis Grove (near 76),-41.259296,174.937430
10418,Wainuiomata Road at The Strand,-41.260623,174.941503
10423,Wainuiomata Shopping Centre (Library stop),-41.262114,174.946071
10426,Wainuiomata Shopping Centre (Fitzherbert Rd),-41.261840,174.946850
10427,Fitzherbert Road at Police Station,-41.260109,174.946942
10458,Nelson Crescent at Miles Crescent,-41.255382,174.949512
10459,Nelson Crescent at Wise Street (near 17),-41.254661,174.951138
10463,Wise Street at Thirlmere Street (near 21),-41.252841,174.951168
10460,Wise Street at Derwent Street (near 39),-41.251469,174.950829
10498,Wise Street at Russell Road (near 89),-41.247877,174.950210
10525,Wise Street at Pencarrow Crescent (near 127),-41.244149,174.949586
10523,Norfolk Street (near 28),-41.242715,174.948136
10521,Wellington Road at Hamstead Street (near 227),-41.240656,174.944698
10545,Wellington Road at Arakura Park (near 273),-41.237647,174.945791
10547,Wellington Road at Bexley Grove (near 297),-41.235315,174.946808
10549,Wellington Road at Stockdale Street (near 325),-41.233681,174.947595
10573,Wainuiomata North - Ipswich Grove,-41.231436,174.948268
10548,Wellington Road at Stockdale Street (near 310),-41.233555,174.948140
10546,Wellington Road at Kew Grove (near 272),-41.235541,174.947316
10544,Wellington Road at Arakura Park (near 242),-41.237819,174.946309
10522,Wellington Road at Whitehall Street,-41.240190,174.945615
10520,Wellington Road at Norfolk Street (near 186),-41.242435,174.944965
10517,Wellington Road at Kent Street (near 164),-41.244570,174.944408
10495,Wellington Road at Dublin Street (near 128),-41.247046,174.943896
10497,Wellington Road at Dover Road (near 100),-41.249497,174.945436
10453,Wellington Road at Devon Street (near 52),-41.252418,174.946859
10456,Wellington Road at Parkway (near 13),-41.254662,174.947343
10428,Fitzherbert Road at Gospel Chapel (near 24),-41.260107,174.947611
10425,Wainuiomata Shopping Centre (10 Fitzherbert Rd),-41.261846,174.947531
10404,Main Road at Fitzherbert Road (near 9),-41.263085,174.947806
10406,Main Road at Arthur Street (near 33),-41.264901,174.949591
10408,Main Road at Hyde Street,-41.266865,174.951177
10392,Main Road at Stanley Street (near 93),-41.268780,174.952976
10394,Wainuiomata Village - Main Road (near 143),-41.273096,174.954441
10371,Wainuiomata Bus Depot - Main Road (opposite),-41.275689,174.954542
10373,Hine Road at Homedale Road (near 21),-41.276109,174.957372
10374,Hine Road (near 49),-41.275067,174.960934
10377,Hine Road (near 97),-41.274614,174.964813
10378,Wainuiomata - Sunny Grove,-41.276583,174.968752
10376,Hine Road (near 106),-41.275014,174.964598
10375,Hine Road (near 68),-41.275434,174.961088
10372,Hine Road at Homedale Road (near 38),-41.276465,174.957633
10370,Wainuiomata Bus Depot - Main Road,-41.275563,174.953977
10675,Hutt Valley High School - Woburn Road (opposite),-41.215622,174.902607
10628,Woburn Road at Hutt Recreation Ground,-41.217017,174.904365
10630,Ludlam Crescent at Wai-iti Crescent (near 28),-41.220704,174.907418
10597,Randwick Road at Moera Shops (near 130),-41.226838,174.905770
10563,Randwick Road at Randwick School (near 94),-41.229660,174.905064
10560,Randwick Road at Hutt Park Hotel,-41.232479,174.904489
10529,Seaview Road at Parkside Road,-41.237993,174.907166
10508,"Seaview Road, Placemakers",-41.240349,174.908487
10509,Seaview Road at Barnes Street (near 55),-41.242356,174.909129
10485,"Seaview Road, Mobil Terminal (opposite)",-41.245708,174.910133
10486,Seaview Road (near 105),-41.248606,174.910253
10483,Seaview Marina - Marine Drive,-41.250127,174.907552
10440,Point Howard,-41.252890,174.904947
10414,Lowry Bay (near 230),-41.257671,174.912723
10403,York Bay (near 305),-41.263541,174.910148
10401,Mahina Bay - Rangiuru Road,-41.267417,174.907742
10390,Mahina Bay (near 445),-41.270147,174.908238
10363,Sunshine Bay (near 517),-41.276067,174.904804
10364,Days Bay - Ferry Road,-41.277449,174.905142
10367,Days Bay - Marine Drive (Williams Park),-41.280983,174.907119
10341,Days Bay - Moana Road (opposite),-41.282573,174.906281
10339,Muritai Road at Marine Parade (near 79),-41.286932,174.901894
10326,Muritai Road at Houhere Terrace (near 107),-41.288717,174.900680
10324,Eastbourne Village - Muritai Road (near 139),-41.290918,174.898319
10297,Muritai Road at Titoki Street (near 247),-41.294746,174.896112
10298,Muritai Road at Ngaio Street (near 275),-41.296729,174.896552
10295,Muritai Road at Hinau Street (near 315),-41.298633,174.895758
10257,Muritai Drive at Konini Street (near 335),-41.300128,174.894679
10256,Muritai Road at Kowhai Street (near 383),-41.302180,174.892600
10254,Muritai Road at Nikau Street (near 417),-41.304139,174.890661
10201,Muritai Road at Tawa Street (near 383),-41.305539,174.888181
10199,Eastbourne Terminus (near 497),-41.307858,174.885130
22791,Wakefield Street - Michael Fowler Centre,-41.290194,174.778265
23064,Downtown Backpackers,-41.280215,174.779990
11175,Porirua - Lyttelton Avenue Coach Stop,-41.136334,174.841974
23226,Plimmerton,-41.084965,174.868461
22445,Paekakariki - SH1 at Beach Road,-40.988295,174.952562
22446,Paraparaumu - Intercity Bus Stop,-40.917299,175.006073
21500,Waikanae - Ngaio Road (Woolworths),-40.876204,175.065382
22429,Otaki Information Centre,-40.761163,175.156420
23225,Levin Info Centre,-40.628492,175.284127
22441,Levin Mall,-40.621385,175.285918
23083,Shannon,-40.545523,175.413845
23224,Linton,-40.431861,175.558563
23082,Palmerston North - Massey University,-40.383419,175.614917
23079,Bulls - Information Centre,-40.176109,175.389586
23160,Taihape,-39.678435,175.802704
23223,Waiouru,-39.482031,175.674057
23164,Turangi,-38.995477,175.819161
23165,Taupo,-38.695072,176.089820
23166,Rotorua,-38.145171,176.235499
23222,Tirau,-37.989165,175.749057
23221,Cambridge,-37.905477,175.467510
23220,Hamilton,-37.798047,175.275249
23219,Te Rapa,-37.751480,175.219330
23218,Ngaruawahia,-37.679235,175.157015
23217,Huntly,-37.567025,175.159207
23216,Rangiriri,-37.433546,175.128404
23215,Mercer,-37.289930,175.053848
23214,Bombay,-37.195187,174.983366
23213,Auckland,-36.858697,174.761252
22428,Otaki Information Centre (opposite),-40.761468,175.156951
21596,Waikanae - Ngaio Road (Newmans),-40.875832,175.065537
22548,Paraparaumu Station - Stop B,-40.916774,175.006699
23227,Paekakariki - BP,-40.989299,174.951771
23174,Mana Esplanade (near Bridge),-41.101381,174.870377
10576,Johnsonville Road (Woolworths),-41.223891,174.807591
11751,The Parade at Mersey Street (near 214),-41.336833,174.772701
11756,Island Bay Shops - The Parade (near 138),-41.334338,174.773351
11757,The Parade at Avon Street (near 108),-41.333030,174.773483
21952,The Parade at Tamar Street (near 64),-41.331000,174.773668
21953,The Parade at Dee Street,-41.328871,174.773933
21954,Adelaide Road at Wakefield Park,-41.327413,174.774431
11766,Adelaide Road at Duppa Street,-41.323973,174.774996
11770,Adelaide Road (near 500),-41.321558,174.775110
11774,Berhampore Shops - Luxford St (BP),-41.319811,174.775672
11776,Luxford Street at Rintoul Street (near 2),-41.319855,174.777477
10108,Rintoul Street at Waripori Street (near 188),-41.318471,174.777858
10109,Wakefield Hospital - Rintoul Street (near 128),-41.316380,174.777969
10110,Rintoul Street at Stoke Street (near 76),-41.314666,174.778185
10353,"Lambton Quay - North End, Stop I",-41.280061,174.775915
21898,Vogeltown Terminus - Farnham Street,-41.319482,174.769487
21899,Priscilla Crescent at Breton Grove (near 41),-41.322391,174.767116
21900,Halifax Street (near 24),-41.324186,174.765193
21789,Kingston Shops - Quebec Street,-41.323555,174.763467
21790,Quebec Street at Baffin Grove (near 6),-41.320987,174.763554
21901,Farnham Street (near 100),-41.318207,174.765678
21902,Farnham Street (near 80),-41.319213,174.765298
