stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_short_name
100281,northbound Craigflower NS Belton (Stop ID: 100281),48.437419,-123.388819,0,,Craigflower at Belton
100283,eastbound 850 block Esquimalt (Stop ID: 100283),48.431526,-123.397927,0,,850 Esquimalt
100284,westbound Richardson FS St Charles (Stop ID: 100284),48.416239,-123.338052,0,,Richardson at St Charles
100285,southbound Fernwood FS Bay (Stop ID: 100285),48.434253,-123.345095,0,,Fernwood at Bay
100286,eastbound Fort NS Belmont (Stop ID: 100286),48.42591,-123.338274,0,,Fort at Belmont
100287,westbound Pandora FS Belmont (Stop ID: 100287),48.426604,-123.338514,0,,Pandora at Belmont
100288,eastbound Gorge Rd E FS Jutland (Stop ID: 100288),48.44152,-123.375841,0,,Gorge at Jutland
100289,northbound Fernwood NS Bay (Stop ID: 100289),48.434337,-123.344877,0,,Fernwood at Bay
100290,eastbound Burnside Rd E NS Dunedin (Stop ID: 100290),48.442038,-123.36955,0,,Burnside at Dunedin
100291,southbound Douglas FS Summit (Stop ID: 100291),48.442365,-123.369342,0,,Douglas at Summit
100292,westbound Burnside Rd E FS Dunedin (Stop ID: 100292),48.44218,-123.369544,0,,Burnside at Dunedin
100293,eastbound Richardson FS St Charles (Stop ID: 100293),48.416164,-123.337087,0,,Richardson at St Charles
100294,westbound Fort NS Belmont (Stop ID: 100294),48.426264,-123.337788,0,,Fort at Belmont
100295,northbound Douglas NS Summit (Stop ID: 100295),48.442585,-123.369092,0,,Douglas at Summit
100296,eastbound Pandora FS Belmont (Stop ID: 100296),48.426493,-123.337799,0,,Pandora at Belmont
100297,westbound Gorge Rd E FS Jutland (Stop ID: 100297),48.442217,-123.377189,0,,Gorge at Jutland
100298,westbound Hillside NS Bakery (Stop ID: 100298),48.440113,-123.354368,0,,Hillside at Bakery
100299,eastbound Esquimalt FS Head (Stop ID: 100299),48.430624,-123.400301,0,,Esquimalt at Head
100300,northbound Jutland NS Cecelia (Stop ID: 100300),48.442621,-123.375648,0,,Jutland at Cecelia
100301,eastbound Hillside FS Blackwood (Stop ID: 100301),48.44007,-123.353461,0,,Hillside at Blackwood
100302,southbound Fernwood FS Haultain (Stop ID: 100302),48.435933,-123.34502,0,,Fernwood at Haultain
100303,westbound Fairfield FS St Charles (Stop ID: 100303),48.412276,-123.337658,0,,Fairfield at St Charles
100304,southbound Quadra FS Topaz (Stop ID: 100304),48.442066,-123.360027,0,,Quadra at Topaz
100305,eastbound Old Esquimalt NS Aldebury (Stop ID: 100305),48.432932,-123.39923,0,,Old Esquimalt at Aldebury
100306,northbound Fernwood NS Haultain (Stop ID: 100306),48.436036,-123.344855,0,,Fernwood at Haultain
100307,westbound Esquimalt FS Head (Stop ID: 100307),48.430404,-123.401109,0,,Esquimalt at Head
100308,westbound Old Esquimalt FS Aldebury (Stop ID: 100308),48.433017,-123.399134,0,,Old Esquimalt at Aldebury
100309,southbound Cook FS Hillside (Stop ID: 100309),48.44007,-123.351892,0,,Cook at Hillside
100310,eastbound Craigflower NS Alderman (Stop ID: 100310),48.438688,-123.390956,0,,Craigflower at Alderman
100311,westbound Hillside FS Cook (Stop ID: 100311),48.440341,-123.352538,0,,Hillside at Cook
100312,eastbound Oak Bay NS McGregor (Stop ID: 100312),48.426472,-123.335976,0,,Oak Bay at McGregor
100313,eastbound Fairfield FS St Charles (Stop ID: 100313),48.412163,-123.336833,0,,Fairfield at St Charles
100314,eastbound Lyall FS MacAulay (Stop ID: 100314),48.4267,-123.403953,0,,Lyall at MacAulay
100315,northbound Quadra FS Topaz (Stop ID: 100315),48.442863,-123.360052,0,,Quadra at Topaz
100316,westbound Haultain FS Roseberry (Stop ID: 100316),48.43625,-123.344032,0,,Haultain at Roseberry
100317,westbound Oak Bay FS McGregor (Stop ID: 100317),48.426617,-123.336272,0,,Oak Bay at McGregor
100318,westbound Craigflower FS Coventry (Stop ID: 100318),48.439052,-123.391616,0,,Craigflower at Coventry
100319,southbound Jutland FS Sumas (Stop ID: 100319),48.443659,-123.37486,0,,Jutland at Sumas
100320,eastbound Fort FS Verrinder (Stop ID: 100320),48.426989,-123.335718,0,,Fort at Verrinder
100321,eastbound Begbie NS Vining (Stop ID: 100321),48.429086,-123.336599,0,,Begbie at Vining
100322,eastbound Hillside FS Cook (Stop ID: 100322),48.440387,-123.351181,0,,Hillside at Cook
100323,eastbound Burnside Rd E FS Jutland (Stop ID: 100323),48.443866,-123.373336,0,,Burnside at Jutland
100324,westbound Lyall FS MacAulay (Stop ID: 100324),48.426927,-123.404804,0,,Lyall at MacAulay
100325,westbound Gorge Rd E NS Washington (Stop ID: 100325),48.443173,-123.381581,0,,Gorge at Washington
100326,eastbound Gorge Rd E NS Washington (Stop ID: 100326),48.44304,-123.382149,0,,Gorge at Washington
100327,eastbound Esquimalt NS MacAulay (Stop ID: 100327),48.429057,-123.404045,0,,Esquimalt at MacAulay
100328,eastbound Finlayson FS Burnside Rd E (Stop ID: 100328),48.444232,-123.373359,0,,Finlayson at Burnside
100329,northbound Cook NS Basil (Stop ID: 100329),48.440666,-123.351368,0,,Cook at Basil
100330,westbound Begbie FS Shakespeare (Stop ID: 100330),48.42941,-123.335958,0,,Begbie at Shakespeare
100331,eastbound Haultain FS Avebury (Stop ID: 100331),48.436131,-123.341991,0,,Haultain at Avebury
100332,westbound Ross NS St Charles (Stop ID: 100332),48.410917,-123.33595,0,,Ross at St Charles
100333,southbound Quadra FS Summit (Stop ID: 100333),48.443646,-123.36048,0,,Quadra at Summit
100334,southbound Blanshard FS Redbrick (Stop ID: 100334),48.444505,-123.366114,0,,Blanshard at Redbrick
100335,eastbound Ross FS St Charles (Stop ID: 100335),48.410798,-123.335852,0,,Ross at St Charles
100336,westbound Hillside FS Higgins (Stop ID: 100336),48.440828,-123.349719,0,,Hillside at Higgins
100337,eastbound Hillside FS Higgins (Stop ID: 100337),48.440835,-123.348763,0,,Hillside at Higgins
100338,eastbound Craigflower NS Dominion (Stop ID: 100338),48.439545,-123.393465,0,,Craigflower at Dominion
100339,westbound Finlayson FS Douglas (Stop ID: 100339),48.444879,-123.371635,0,,Finlayson at Douglas
100340,southbound Fairfield FS Lillian (Stop ID: 100340),48.413193,-123.334223,0,,Fairfield at Lillian
100341,northbound Blanshard NS Finlayson (Stop ID: 100341),48.444695,-123.365729,0,,Blanshard at Finlayson
100342,eastbound Old Esquimalt FS Head (Stop ID: 100342),48.432938,-123.402423,0,,Old Esquimalt at Head
100343,eastbound Finlayson NS Nanaimo (Stop ID: 100343),48.4451,-123.369839,0,,Finlayson at Nanaimo
100344,northbound Quadra NS Spruce (Stop ID: 100344),48.444249,-123.360446,0,,Quadra at Spruce
100345,northbound Fairfield NS Lillian (Stop ID: 100345),48.413096,-123.334113,0,,Fairfield at Lillian
100346,westbound Burnside Rd E FS Frances (Stop ID: 100346),48.445005,-123.375391,0,,Burnside at Frances
100347,southbound Douglas NS Finlayson (Stop ID: 100347),48.445199,-123.371008,0,,Douglas at Finlayson
100348,westbound Esquimalt NS Lampson (Stop ID: 100348),48.429442,-123.40555,0,,Esquimalt at Lampson
100351,westbound Fort NS Morrison (Stop ID: 100351),48.428093,-123.33403,0,,Fort at Morrison
100352,westbound Haultain NS Asquith (Stop ID: 100352),48.436212,-123.340769,0,,Haultain at Asquith
100353,eastbound Lyall FS Lampson (Stop ID: 100353),48.427098,-123.406967,0,,Lyall at Lampson
100354,southbound Cook FS Higgins (Stop ID: 100354),48.441961,-123.350074,0,,Cook at Higgins
100355,Bay 2 at Parliament Buildings (Stop ID: 100355),48.418818,-123.36895,0,,Bay 2
100356,northbound Cook NS Higgins (Stop ID: 100356),48.441943,-123.349843,0,,Cook at Higgins
100357,westbound Richardson FS Richmond (Stop ID: 100357),48.417552,-123.33181,0,,Richardson at Richmond
100358,northbound Douglas FS Finlayson (Stop ID: 100358),48.445493,-123.370815,0,,Douglas at Finlayson
100359,westbound Finlayson FS Blanshard (Stop ID: 100359),48.445523,-123.36769,0,,Finlayson at Blanshard
100360,westbound Ross FS Wildwood (Stop ID: 100360),48.410894,-123.334237,0,,Ross at Wildwood
100361,eastbound Oak Bay NS Jubilee (Stop ID: 100361),48.426395,-123.3319,0,,Oak Bay at Jubilee
100362,eastbound Burnside Rd E FS Napier (Stop ID: 100362),48.445446,-123.376613,0,,Burnside at Napier
100363,eastbound Gorge Rd E NS Balfour (Stop ID: 100363),48.443418,-123.386488,0,,Gorge at Balfour
100364,northbound Lampson FS Wychbury (Stop ID: 100364),48.425763,-123.407975,0,,Lampson at Wychbury
100365,eastbound Esquimalt FS Lampson (Stop ID: 100365),48.429448,-123.406388,0,,Esquimalt at Lampson
100366,northbound Lampson FS Fernhill (Stop ID: 100366),48.431271,-123.405149,0,,Lampson at Fernhill
100367,northbound Lampson FS Bewdley (Stop ID: 100367),48.423774,-123.408583,0,,Lampson at Bewdley
100368,eastbound Haultain FS Belmont (Stop ID: 100368),48.436091,-123.339421,0,,Haultain at Belmont
100369,westbound Gorge Rd E FS Balfour (Stop ID: 100369),48.443594,-123.386813,0,,Gorge at Balfour
100370,southbound Lampson FS Wychbury (Stop ID: 100370),48.425114,-123.408319,0,,Lampson at Wychbury
100371,northbound Lampson FS Munro (Stop ID: 100371),48.422017,-123.409115,0,,Lampson at Munro
100372,northbound Lampson FS Old Esquimalt (Stop ID: 100372),48.43339,-123.403667,0,,Lampson at Old Esquimalt
100373,southbound Lampson FS Lyall (Stop ID: 100373),48.426767,-123.407835,0,,Lampson at Lyall
100374,southbound Lampson FS Bewdley (Stop ID: 100374),48.42313,-123.408921,0,,Lampson at Bewdley
100375,eastbound Richardson FS Richmond (Stop ID: 100375),48.417682,-123.330918,0,,Richardson at Richmond
100376,southbound Lampson NS Norma (Stop ID: 100376),48.431081,-123.405626,0,,Lampson at Norma
100377,eastbound Ross FS Wildwood (Stop ID: 100377),48.410795,-123.333601,0,,Ross at Wildwood
100378,eastbound Finlayson NS Glasgow (Stop ID: 100378),48.446016,-123.362767,0,,Finlayson at Glasgow
100379,southbound Lampson NS Old Esquimalt (Stop ID: 100379),48.43398,-123.403631,0,,Lampson at Old Esquimalt
100380,westbound Burnside Rd E NS Alpha (Stop ID: 100380),48.445914,-123.377309,0,,Burnside at Alpha
100381,southbound Lampson NS Munro (Stop ID: 100381),48.42175,-123.409319,0,,Lampson at Munro
100382,westbound Oak Bay NS Belcher (Stop ID: 100382),48.426541,-123.332785,0,,Oak Bay at Belcher
100383,westbound Fairfield FS Robertson (Stop ID: 100383),48.415103,-123.332025,0,,Fairfield at Robertson
100384,eastbound Fort NS Leighton (Stop ID: 100384),48.428572,-123.332402,0,,Fort at Leighton
100385,eastbound Hillside NS Cedar Hill (Stop ID: 100385),48.441031,-123.345439,0,,Hillside at Cedar Hill
100386,eastbound Craigflower FS Carrie (Stop ID: 100386),48.440101,-123.395387,0,,Craigflower at Carrie
100387,westbound Esquimalt FS Lampson (Stop ID: 100387),48.429745,-123.407483,0,,Esquimalt at Lampson
100388,westbound Craigflower NS Carrie (Stop ID: 100388),48.440264,-123.395422,0,,Craigflower at Carrie
100389,southbound Quadra FS Finlayson (Stop ID: 100389),48.445953,-123.361164,0,,Quadra at Finlayson
100390,eastbound Fairfield NS Richmond (Stop ID: 100390),48.415281,-123.330933,0,,Fairfield at Richmond
100391,westbound Haultain NS Forbes (Stop ID: 100391),48.436187,-123.33836,0,,Haultain at Forbes
100392,westbound Finlayson NS Glasgow (Stop ID: 100392),48.44621,-123.362159,0,,Finlayson at Glasgow
100393,southbound Richardson FS Gonzales (Stop ID: 100393),48.418336,-123.330038,0,,Richardson at Gonzales
100394,northbound Douglas NS Herald (Stop ID: 100394),48.429954,-123.36431,0,,Douglas at Herald
100395,eastbound Gorge Rd E FS Harriet (Stop ID: 100395),48.443765,-123.389705,0,,Gorge at Harriet
100396,westbound Hillside FS Cedar Hill (Stop ID: 100396),48.441249,-123.344687,0,,Hillside at Cedar Hill
100397,eastbound Oak Bay FS Richmond (Stop ID: 100397),48.426386,-123.329869,0,,Oak Bay at Richmond
100398,westbound Gorge Rd E NS Harriet (Stop ID: 100398),48.44388,-123.389637,0,,Gorge at Harriet
100399,eastbound Burnside Rd E NS Alpha (Stop ID: 100399),48.446668,-123.37917,0,,Burnside at Alpha
100400,eastbound Haultain FS Victor (Stop ID: 100400),48.436073,-123.336931,0,,Haultain at Victor
100401,northbound Quadra FS Finlayson (Stop ID: 100401),48.446823,-123.36117,0,,Quadra at Finlayson
100402,westbound Fort FS Ashgrove (Stop ID: 100402),48.429109,-123.331372,0,,Fort at Ashgrove
100403,southbound Shelbourne NS Denman (Stop ID: 100403),48.432741,-123.333487,0,,Shelbourne at Denman
100404,eastbound Munro FS Kinver (Stop ID: 100404),48.421751,-123.410944,0,,Munro at Kinver
100406,westbound Oak Bay FS Richmond (Stop ID: 100406),48.426528,-123.330642,0,,Oak Bay at Richmond
100407,southbound Richmond FS Leighton (Stop ID: 100407),48.428133,-123.330316,0,,Richmond at Leighton
100408,southbound Lampson NS Wurtele (Stop ID: 100408),48.437048,-123.402614,0,,Lampson at Wurtele
100409,westbound Haultain FS Shakespeare (Stop ID: 100409),48.43616,-123.33652,0,,Haultain at Shakespeare
100410,westbound Crescent NS Richmond (Stop ID: 100410),48.411738,-123.330629,0,,Crescent at Richmond
100411,northbound Shelbourne FS Denman (Stop ID: 100411),48.432807,-123.333272,0,,Shelbourne at Denman
100412,eastbound Crescent FS Richmond (Stop ID: 100412),48.411664,-123.330495,0,,Crescent at Richmond
100413,southbound Kiwanis FS Cedar Hill (Stop ID: 100413),48.443641,-123.348002,0,,Kiwanis at Cedar Hill
100414,westbound Burnside Rd E FS Washington (Stop ID: 100414),48.447233,-123.380018,0,,Burnside at Washington
100415,westbound Munro FS Kinver (Stop ID: 100415),48.421958,-123.411801,0,,Munro at Kinver
100416,eastbound Craigflower NS Arcadia (Stop ID: 100416),48.44076,-123.39917,0,,Craigflower at Arcadia
100417,westbound Craigflower FS Arcadia (Stop ID: 100417),48.440747,-123.398572,0,,Craigflower at Arcadia
100418,northbound Lampson FS Ellery (Stop ID: 100418),48.437575,-123.402232,0,,Lampson at Ellery
100419,southbound Lampson FS Colville (Stop ID: 100419),48.43854,-123.402105,0,,Lampson at Colville
100420,northbound Cedar Hill FS Hipwood (Stop ID: 100420),48.443884,-123.347515,0,,Cedar Hill at Hipwood
100421,eastbound Esquimalt NS Fernhill (Stop ID: 100421),48.429943,-123.410168,0,,Esquimalt at Fernhill
100422,westbound Finlayson NS Somerset (Stop ID: 100422),48.446921,-123.356466,0,,Finlayson at Somerset
100424,eastbound Finlayson FS Blackwood (Stop ID: 100424),48.446922,-123.35555,0,,Finlayson at Blackwood
100425,eastbound Richardson NS Lawndale (Stop ID: 100425),48.419512,-123.327626,0,,Richardson at Lawndale
100426,southbound Cook FS Summit (Stop ID: 100426),48.445056,-123.349271,0,,Cook at Summit
100427,eastbound Fort FS Richmond (Stop ID: 100427),48.429672,-123.32965,0,,Fort at Richmond
100428,eastbound Haultain FS Scott (Stop ID: 100428),48.436053,-123.334599,0,,Haultain at Scott
100430,westbound Esquimalt FS Fernhill (Stop ID: 100430),48.43009,-123.410149,0,,Esquimalt at Fernhill
100431,westbound Haultain NS Scott (Stop ID: 100431),48.436136,-123.33484,0,,Haultain at Scott
100432,southbound Foul Bay NS Fairfield (Stop ID: 100432),48.415758,-123.327603,0,,Foul Bay at Fairfield
100433,southbound Shelbourne FS Haultain (Stop ID: 100433),48.435477,-123.333725,0,,Shelbourne at Haultain
100434,northbound Richmond FS Birch (Stop ID: 100434),48.430104,-123.329839,0,,Richmond at Birch
100436,northbound Foul Bay FS Fairfield (Stop ID: 100436),48.415854,-123.327472,0,,Foul Bay at Fairfield
100437,westbound Richardson FS Moss Park (Stop ID: 100437),48.419861,-123.326652,0,,Richardson at Moss Park
100438,westbound Fort FS Bank (Stop ID: 100438),48.429897,-123.32956,0,,Fort at Bank
100439,northbound Foul Bay FS Quixote (Stop ID: 100439),48.41424,-123.327702,0,,Foul Bay at Quixote
100440,southbound Cedar Hill FS Hibberson (Stop ID: 100440),48.444762,-123.346908,0,,Cedar Hill at Hibberson
100441,southbound Richmond FS Coronation (Stop ID: 100441),48.431359,-123.329778,0,,Richmond at Coronation
100442,eastbound Hillside NS Gosworth (Stop ID: 100442),48.442235,-123.341629,0,,Hillside at Gosworth
100443,northbound Cook FS Summit (Stop ID: 100443),48.445607,-123.349158,0,,Cook at Summit
100444,northbound Munro FS Plaskett (Stop ID: 100444),48.422522,-123.413771,0,,Munro at Plaskett
100445,southbound Quadra FS Tolmie (Stop ID: 100445),48.448749,-123.361938,0,,Quadra at Tolmie
100446,eastbound Burnside Rd E FS Eldon (Stop ID: 100446),48.448134,-123.382181,0,,Burnside at Eldon
100447,southbound Munro NS Plaskett (Stop ID: 100447),48.422354,-123.413793,0,,Munro at Plaskett
100448,westbound Hillside FS Gosworth (Stop ID: 100448),48.44239,-123.34175,0,,Hillside at Gosworth
100449,northbound Cedar Hill FS Hibberson (Stop ID: 100449),48.444969,-123.346512,0,,Cedar Hill at Hibberson
100450,northbound Shelbourne FS Haultain (Stop ID: 100450),48.436481,-123.333503,0,,Shelbourne at Haultain
100451,northbound Richmond NS Denman at Royal Jubilee Hospital (Stop ID: 100451),48.431969,-123.329396,0,,Richmond at Denman
100452,westbound Burnside Rd E FS Balfour (Stop ID: 100452),48.448413,-123.382363,0,,Burnside at Balfour
100453,eastbound Oak Bay FS Chamberlain (Stop ID: 100453),48.426389,-123.326727,0,,Oak Bay at Chamberlain
100454,southbound Douglas NS Cloverdale (Stop ID: 100454),48.449639,-123.373744,0,,Douglas at Cloverdale
100455,northbound Quadra FS Tolmie (Stop ID: 100455),48.449305,-123.361641,0,,Quadra at Tolmie
100456,northbound Douglas FS Cloverdale (Stop ID: 100456),48.449857,-123.373511,0,,Douglas at Cloverdale
100457,westbound Craigflower FS Lampson (Stop ID: 100457),48.441563,-123.401273,0,,Craigflower at Lampson
100458,westbound Oak Bay FS Davie (Stop ID: 100458),48.426523,-123.32653,0,,Oak Bay at Davie
100459,eastbound Gorge Rd W FS Wascana (Stop ID: 100459),48.445247,-123.392976,0,,Gorge at Wascana
100460,westbound Crescent FS Foul Bay (Stop ID: 100460),48.412087,-123.327079,0,,Crescent at Foul Bay
100461,southbound Shelbourne FS Kings (Stop ID: 100461),48.437559,-123.333658,0,,Shelbourne at Kings
100462,northbound Gorge Rd W FS Wascana (Stop ID: 100462),48.445765,-123.393455,0,,Gorge at Wascana
100463,eastbound Craigflower NS Lampson (Stop ID: 100463),48.441405,-123.401304,0,,Craigflower at Lampson
100464,eastbound Colville FS MacLeod (Stop ID: 100464),48.438692,-123.405387,0,,Colville at MacLeod
100465,northbound Foul Bay FS Crescent (Stop ID: 100465),48.412378,-123.326726,0,,Foul Bay at Crescent
100466,westbound Colville NS MacLeod (Stop ID: 100466),48.438802,-123.405422,0,,Colville at MacLeod
100467,northbound Fraser FS Wychbury (Stop ID: 100467),48.42653,-123.414407,0,,Fraser at Wychbury
100468,southbound Richmond FS Bay at Royal Jubilee Hospital (Stop ID: 100468),48.433392,-123.329339,0,,Richmond at Bay
100469,southbound Fraser FS Lyall (Stop ID: 100469),48.427663,-123.413873,0,,Fraser at Lyall
