stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
F01615,"Maglódi út",47.490479,19.1491,,
F01616,"Maglódi út",47.49032,19.14969,,
F01617,"Jászberényi út",47.490023,19.149079,,
F01618,"Jászberényi út",47.490267,19.148655,,
F01619,"Sörgyár",47.491787,19.144683,,
F01620,"Sörgyár",47.491934,19.144358,,
F01621,"Sörgyár",47.491276,19.146016,,
F01622,"Sörgyár",47.492364,19.142919,,
F01623,"Élessarok",47.491067,19.138119,,
F01624,"Élessarok",47.491489,19.138731,,
F01625,"Élessarok",47.491804,19.138293,,
F01626,"Élessarok",47.491822,19.138625,,
F01627,"Élessarok",47.491175,19.138,,
F01628,"Élessarok",47.491938,19.140178,,
F01629,"Harmat utca",47.489683,19.13683,,
F01630,"Kőrösi Csoma Sándor út",47.488798,19.137525,,
F01631,"Harmat utca",47.488402,19.137963,,
F01632,"Halom utca",47.48779,19.129502,,
F01635,"Kőbánya alsó vasútállomás",47.483426,19.128095,,
F01636,"Kőbánya alsó vasútállomás",47.483723,19.127883,,
F01637,"Hízlaló tér",47.472494,19.123906,,
F01638,"Hízlaló tér",47.472662,19.123542,,
F01639,"Liget tér",47.481743,19.128809,,
F01640,"Vaspálya utca",47.481833,19.128438,,
F01641,"Liget tér",47.482779,19.13037,,
F01642,"Liget tér",47.483121,19.131219,,
F01644,"Liget tér",47.481988,19.130674,,
F01645,"Kőbánya alsó vasútállomás",47.482457,19.128737,,
F01646,"Kőbánya alsó vasútállomás",47.482357,19.12944,,
F01647,"Liget tér",47.482222,19.130541,,
F01648,"Szent László tér",47.484848,19.131342,,
F01649,"Szent László tér",47.485081,19.131554,,
F01650,"Szent László tér",47.485279,19.131727,,
F01651,"Szent László tér",47.484934,19.131747,,
F01652,"Szent László tér",47.4859,19.130733,,
F01653,"Szent László tér",47.485963,19.131158,,
F01654,"Szent László tér",47.487461,19.132852,,
F01655,"Kápolna utca",47.481625,19.135118,,
F01658,"Gyula utca",47.460986,19.170272,,
F01659,"Ihász utca",47.479538,19.135314,,
F01660,"Ihász utca",47.479358,19.135393,,
F01661,"Kápolna tér",47.481381,19.135728,,
F01662,"Kápolna tér",47.481189,19.136517,,
F01664,"Kőér utca",47.477151,19.139038,,
F01665,"Kőér utca",47.477584,19.13807,,
F01666,"Kőér utca",47.480079,19.140854,,
F01667,"Kőér utca",47.479503,19.141663,,
F01668,"Ihász utca",47.485889,19.142112,,
F01669,"Ihász utca",47.484322,19.143821,,
F01670,"Csősztorony",47.48371,19.14504,,
F01671,"Csősztorony",47.482899,19.145981,,
F01672,"Téglavető utca",47.483664,19.149067,,
F01673,"Gitár utca",47.487025,19.153041,,
F01674,"Gitár utca",47.487061,19.152895,,
F01675,"Gitár utca",47.487736,19.151729,,
F01676,"Kada utca",47.482873,19.158407,,
F01677,"Kada utca",47.482538,19.158095,,
F01678,"Maglódi út",47.48234,19.158015,,
F01679,"Kada utca",47.482711,19.158738,,
F01681,"Mádi utca",47.479286,19.153365,,
F01682,"Mádi utca",47.479537,19.153896,,
F01683,"Kada utca",47.479392,19.154798,,
F01684,"Harmat utca",47.477983,19.151451,,
F01685,"Kada utca",47.477842,19.152267,,
F01686,"Szlávy utca",47.477756,19.144247,,
F01687,"Szlávy utca",47.477683,19.144512,,
F01688,"Óhegy utca",47.47589,19.148064,,
F01689,"Kada utca",47.475774,19.147639,,
F01690,"Kada utca",47.473909,19.144405,,
F01691,"Gergely utca",47.473405,19.144524,,
F01692,"Noszlopy utca",47.47187,19.148362,,
F01693,"Gergely utca (Sibrik Miklós út)",47.468679,19.15589,,
F01694,"Gergely utca (Sibrik Miklós út)",47.467897,19.154881,,
F01695,"Mélytó utca",47.467862,19.163423,,
F01696,"Mélytó utca",47.468565,19.164837,,
F01697,"Szövőszék utca",47.471913,19.159267,,
F01698,"Szövőszék utca",47.472147,19.159692,,
F01699,"Sibrik Miklós út",47.473552,19.160444,,
F01700,"Sibrik Miklós út",47.472669,19.162047,,
F01701,"Lavotta utca",47.475328,19.156905,,
F01703,"Lavotta utca",47.476855,19.159031,,
F01704,"Mádi utca",47.473537,19.163953,,
F01705,"Mádi utca",47.475035,19.162092,,
F01706,"Sibrik Miklós út",47.477637,19.165302,,
F01707,"Sibrik Miklós út",47.477433,19.165746,,
F01708,"Sibrik Miklós út",47.477415,19.165879,,
F01709,"Sibrik Miklós út",47.477286,19.165938,,
F01710,"Sírkert út",47.474431,19.169461,,
F01711,"Sírkert út",47.47389,19.170746,,
F01712,"Sírkert út",47.47373,19.171801,,
F01713,"Sírkert út",47.473838,19.171257,,
F01714,"Tavas utca",47.469968,19.165358,,
F01715,"Legényrózsa utca",47.486362,19.199325,,
F01716,"Legényrózsa utca",47.486253,19.199603,,
F01717,"Határmalom utca",47.488899,19.218428,,
F01718,"Határmalom utca",47.488887,19.220445,,
F01719,"501. utca",47.485709,19.215897,,
F01720,"501. utca",47.485066,19.216883,,
F01721,"Jászberényi út",47.48476,19.217227,,
F01722,"501. utca",47.485578,19.217296,,
F01723,"Gyömrői út 156.",47.460335,19.17033,,
F01724,"III. kapu",47.491449,19.128094,,
F01725,"Kistorony park",47.486085,19.124337,,
F01726,"Kistorony park",47.486658,19.124053,,
F01727,"Kőbánya felső vasútállomás",47.490918,19.133196,,
F01728,"Kőbánya felső vasútállomás",47.490861,19.132964,,
F01729,"Halom utca",47.490147,19.128616,,
F01730,"Halom utca",47.490067,19.12843,,
F01731,"Északi Járműjavító",47.485012,19.1138,,
F01732,"Északi Járműjavító",47.485147,19.11311,,
F01733,"Északi Járműjavító",47.485102,19.112871,,
F01734,"Északi Járműjavító",47.484697,19.113998,,
F01735,"Őrnagy utca",47.500727,19.112359,,
F01736,"Pongrácz út",47.500546,19.112863,,
F01737,"Várna utca",47.501732,19.115453,,
F01738,"Várna utca",47.501696,19.115612,,
F01739,"Kerepesi út",47.500281,19.115604,,
F01741,"Pillangó utca M",47.501393,19.120848,,
F01742,"Pillangó utca",47.501142,19.119069,0,008617
F01743,"Pillangó utca",47.501231,19.120477,0,008617
F01744,"Hős utca",47.49751,19.116038,,
F01745,"Hős utca",47.496979,19.116303,,
F01746,"EXPO tér",47.495268,19.119632,,
F01749,"Örs vezér tere, 2. vágány",47.502922,19.135963,0,044368
F01751,"Örs vezér tere M+H (Kerepesi út)",47.503038,19.135372,,
F01752,"Örs vezér tere M+H",47.50251,19.136427,,
F01755,"Örs vezér tere M+H",47.504108,19.136144,,
F01756,"Örs vezér tere - Zugló M+H",47.504315,19.136091,,
F01757,"Örs vezér tere - Zugló M+H",47.504057,19.136456,,
F01769,"Gyakorló köz",47.501633,19.141562,,
F01770,"Gyakorló köz",47.501659,19.14269,,
F01771,"Gyakorló köz",47.503853,19.143278,,
F01772,"Sarkantyú utca",47.503971,19.142217,,
F01773,"Halas utca",47.502532,19.153271,,
F01774,"Halas utca",47.502496,19.153032,,
F01775,"Egyenes utcai lakótelep",47.505743,19.159099,,
F01776,"Egyenes utcai lakótelep",47.505636,19.158846,,
F01777,"Nagyicce H",47.506638,19.166647,,
F01778,"Nagyicce H",47.506842,19.167159,,
F01779,"Albertirsai köz",47.493825,19.138649,,
F01780,"Terebesi utca",47.493445,19.141302,,
F01781,"Terebesi utca",47.494186,19.140607,,
F01782,"Terebesi utca",47.494159,19.141031,,
F01783,"Terebesi utca",47.494663,19.140355,,
F01784,"EGIS Gyógyszergyár",47.500435,19.153758,,
F01785,"EGIS Gyógyszergyár",47.499239,19.153849,,
F01786,"MÁV-telep",47.493563,19.163658,,
F01787,"MÁV-telep",47.493752,19.163128,,
F01788,"Dömsödi utca",47.502895,19.16774,,
F01789,"Heves utca",47.503138,19.167927,,
F01790,"Rákosfalva H",47.504962,19.151471,,
F01791,"Rákosfalva H",47.504707,19.150946,,
F01792,"Budapest, Örs vezér tere M",47.50357,19.137198,0,008442
F01794,"Kelemen utca",47.47691,19.132424,,
F01795,"Kelemen utca",47.477217,19.131894,,
F01796,"Gyógyszergyár",47.472399,19.138559,,
F01797,"Gyógyszergyár",47.472327,19.139023,,
F01798,"Kőbányai garázs",47.490687,19.114271,,
F01799,"Kőbányai garázs",47.490597,19.113992,,
F01800,"Kőbánya alsó vasútállomás",47.484056,19.12742,,
F01803,"Kőbánya alsó vasútállomás",47.483813,19.127605,,
F01804,"Vasgyár utca",47.468985,19.147991,,
F01805,"Vasgyár utca",47.469127,19.147388,,
F01806,"Sibrik Miklós út",47.467152,19.153022,,
F01807,"Sibrik Miklós út",47.46727,19.152386,,
F01808,"Izraelita temető",47.479354,19.17789,,
F01810,"Izraelita temető",47.478955,19.17787,,
F01811,"Izraelita temető",47.479477,19.177685,,
F01812,"Meténg utca",47.484459,19.178613,,
F01813,"Meténg utca",47.484324,19.178427,,
F01814,"Fővárosi Kertészet",47.489356,19.177756,,
F01815,"Fővárosi Kertészet",47.489402,19.17692,,
F01816,"Díszítő üzem",47.488342,19.183658,,
F01817,"Díszítő üzem",47.488171,19.184003,,
F01818,"Tárna utca",47.489353,19.163795,,
F01819,"Tárna utca",47.489388,19.164697,,
F01820,"Rákosfalva",47.505183,19.152115,0,008443
F01821,"Rákosfalva",47.50495,19.150641,0,008443
F01822,"Téglavető utca",47.489572,19.160425,,
F01823,"Téglavető utca",47.489777,19.159211,,
F01824,"Orion",47.489819,19.15671,,
F01825,"Orion",47.490078,19.154766,,
F01826,"Ónodi utca",47.488955,19.135807,,
F01827,"Ónodi utca",47.488542,19.135236,,
F01828,"Ónodi utca",47.48817,19.134552,,
F01829,"Kocka utca",47.484872,19.15593,,
F01830,"Kocka utca",47.484944,19.155718,,
F01831,"Kocka utca",47.484954,19.155519,,
F01832,"Kocka utca",47.484737,19.155969,,
F01833,"Bajcsy-Zsilinszky Kórház",47.480024,19.16211,,
F01834,"Bajcsy-Zsilinszky Kórház",47.479781,19.162613,,
F01835,"Bajcsy-Zsilinszky Kórház",47.479982,19.162328,,
F01836,"Bajcsy-Zsilinszky Kórház",47.479829,19.16262,,
F01837,"Kocka utca",47.481824,19.151499,,
F01838,"Szlávy utca",47.480579,19.148968,,
F01839,"Szlávy utca",47.475719,19.141291,,
F01840,"Szlávy utca",47.475329,19.142199,,
F01841,"Újhegyi sétány",47.471676,19.163206,,
F01842,"Újhegyi sétány",47.470814,19.164471,,
F01843,"Bányató utca",47.468758,19.160964,,
F01844,"Bányató utca",47.469244,19.160475,,
F01845,"Tavas utca",47.471483,19.166562,,
F01846,"Rézvirág utca",47.486277,19.20239,,
F01847,"Rézvirág utca",47.486146,19.203816,,
F01848,"Dombhát utca",47.485988,19.209449,,
F01849,"Dombhát utca",47.485886,19.209866,,
F01850,"Gépmadár utca",47.502285,19.147523,,
F01851,"Gépmadár utca",47.502159,19.14731,,
F01852,"Pilisi utca",47.502234,19.160697,,
F01853,"Pilisi utca",47.502227,19.161779,,
F01854,"Gépmadár park",47.504418,19.146239,,
F01855,"Gépmadár park",47.504255,19.146956,,
F01856,"Pongrácz úti lakótelep",47.491241,19.120337,,
F01857,"Pongrácz úti lakótelep",47.491287,19.119806,,
F01858,"Hungaropharma",47.48193,19.204208,,
F01859,"Hungaropharma",47.4822,19.203745,,
F01860,"Finommechanikai Zrt.",47.499511,19.137384,,
F01861,"Finommechanikai Zrt.",47.499442,19.137258,,
F01862,"Finommechanikai Zrt.",47.499756,19.137417,,
F01863,"Finommechanikai Zrt.",47.499621,19.13751,,
F01864,"Aluljáró, Danone",47.486716,19.20324,,
F01865,"Aluljáró, Danone",47.486651,19.202783,,
F01866,"Új köztemető (Kozma utca)",47.475072,19.178225,,
F01867,"Új köztemető (Kozma utca)",47.474658,19.178144,,
F01868,"Tűzoltóság",47.478958,19.200286,,
F01869,"Tűzoltóság",47.479054,19.200332,,
F01870,"Felsőcsatári út",47.458053,19.176466,,
F01872,"Kollégium",47.483957,19.192531,,
F01873,"Kollégium",47.483843,19.19263,,
F01874,"Ezüstfa utca",47.479746,19.195989,,
F01875,"Csillagvirág utca",47.479917,19.196135,,
F01878,"Pöttyös utca",47.468987,19.117262,0,008077
F01879,"Pöttyös utca",47.468636,19.117938,0,008077
F01880,"Kamaraerdő",47.43596,18.978583,,
F01881,"Kamaraerdő",47.435825,18.978716,,
F01882,"Kamaraerdő",47.435807,18.978914,,
F01883,"Szociális Otthon",47.437589,18.979151,,
F01884,"Szociális Otthon",47.4382,18.979176,,
F01885,"Kamaraerdei Ifjúsági Park",47.441133,18.979531,,
F01886,"Kamaraerdei Ifjúsági Park",47.440674,18.979319,,
F01887,"Kamaraerdei Ifjúsági Park",47.440752,18.979154,,
F01888,"Repülőtér",47.444618,18.986713,,
F01889,"Repülőtér",47.444753,18.986911,,
F01890,"Fülőke utca",47.445421,18.991512,,
F01891,"Fülőke utca",47.445358,18.991472,,
F01892,"Balatoni út",47.444554,19.005422,,
F01893,"Balatoni út",47.444402,19.00578,,
F01894,"Kelenvölgy",47.44354,19.01241,,
F01895,"Kelenvölgy",47.443522,19.012078,,
F01896,"Ady Endre út",47.443729,19.01245,,
F01897,"Ady Endre út",47.444464,19.012602,,
F01898,"Kápolna út",47.446659,19.013754,,
F01899,"Kápolna út",47.447166,19.014211,,
F01900,"Olajfa utca",47.449604,19.015548,,
F01901,"Péterhegyi köz",47.449289,19.015191,,
F01902,"Budafoki elágazás",47.435414,19.03588,,
F01903,"Budafoki elágazás",47.435414,19.036172,,
F01904,"Budafoki elágazás",47.43482,19.036411,,
F01905,"Budafoki elágazás",47.435459,19.036384,,
F01906,"Vasút utca",47.4463,18.975818,,
F01907,"Vasút utca",47.445907,18.976369,,
F01908,"Repülőgépes Szolgálat",47.447353,18.978031,,
F01909,"Repülőgépes Szolgálat",47.447694,18.976943,,
F01910,"Repülőgépes Szolgálat",47.448461,18.975172,,
F01911,"Repülőgépes Szolgálat",47.448287,18.975311,,
F01912,"Budaörsi repülőtér",47.447748,18.986165,,
F01913,"Budaörsi repülőtér",47.447766,18.986019,,
F01914,"Husáng utca",47.450899,19.016476,,
F01915,"Alabástrom utca",47.451628,19.017908,,
F01916,"Őrmezei út",47.454948,19.018847,,
F01917,"Őrmezei út",47.454948,19.018662,,
F01918,"Neszmélyi út",47.457476,19.020132,,
F01919,"Péterhegyi út",47.458309,19.019317,,
F01920,"Neszmélyi út",47.459766,19.017273,,
F01921,"Őrmezői lakótelep, Menyecske utca",47.460224,19.017379,,
F01922,"Kérő utca",47.461891,19.015806,,
F01923,"Kérő utca",47.462026,19.016323,,
F01924,"Neszmélyi út",47.460601,19.014116,,
F01925,"Budaörsi út",47.467042,19.015916,,
F01926,"Sasadi út",47.467045,19.016493,,
F01927,"Sasadi út",47.467117,19.017023,,
F01928,"Nagyszeben út",47.464813,19.011493,,
F01929,"Neszmélyi út",47.46224,19.008882,,
F01930,"Gazdagréti út",47.462121,19.004903,,
F01931,"Gazdagréti út",47.462751,19.005951,,
F01932,"Poprádi út",47.461363,18.999174,,
F01933,"Poprádi út",47.461211,18.999466,,
F01934,"Keserűvíz-forrás",47.458511,18.997333,,
F01935,"Keserűvíz-forrás",47.458268,18.996896,,
F01936,"Vitorlázó út",47.452437,18.990761,,
F01937,"Vitorlázó út",47.45276,18.990907,,
F01938,"Torma utca",47.450406,19.019699,,
F01939,"Torma utca",47.450325,19.019619,,
F01940,"Kecskeméti József utca",47.449188,19.020727,,
F01941,"Duránci utca",47.451045,19.022642,,
F01942,"Hunyadi Mátyás út",47.449998,19.022902,,
F01943,"Narancs utca",47.44775,19.025369,,
F01944,"Narancs utca",47.448101,19.025183,,
F01945,"Bazsalikom utca",47.453302,19.021514,,
F01946,"Gépész utca",47.453473,19.022164,,
F01947,"Csákvár utca",47.455279,19.024079,,
F01948,"Hajtány sor",47.456358,19.023707,,
F01949,"Andor utca",47.457744,19.026744,,
F01950,"KTI",47.460262,19.025947,,
F01951,"KTI",47.460886,19.025277,,
F01952,"Borszéki utca",47.458409,19.02364,,
F01953,"Borszéki utca",47.457941,19.02441,,
F01954,"Kelenföld, városközpont",47.463091,19.03346,,
F01955,"Kelenföld, városközpont",47.463583,19.033002,,
F01956,"Kelenföld, városközpont",47.463783,19.032796,,
F01957,"Kelenföld, városközpont",47.464107,19.033526,,
F01958,"Kelenföld, városközpont",47.464296,19.033871,,
F01959,"Kelenföld, városközpont",47.464359,19.033552,,
F01960,"Bornemissza tér",47.458429,19.033614,,
F01961,"Bornemissza tér",47.45845,19.033991,,
F01962,"Bornemissza tér",47.45833,19.033322,,
F01963,"Bornemissza tér",47.458108,19.033779,,
F01964,"Csurgói út",47.455208,19.03331,,
F01965,"Csurgói út",47.454093,19.033416,,
F01966,"Nyírbátor utca",47.450162,19.033192,,
F01967,"Kiskőrös utca",47.449596,19.033338,,
F01968,"Fonyód utca",47.444415,19.033697,,
F01969,"Fonyód utca",47.444055,19.033883,,
F01970,"Albertfalva vasútállomás",47.44159,19.034242,,
F01972,"Vegyész utca",47.442557,19.045292,,
F01973,"Vegyész utca",47.443006,19.045677,,
F01974,"Építész utca",47.447887,19.046094,,
F01975,"Építész utca",47.447213,19.045922,,
F01976,"Kondorosi út",47.449492,19.049164,,
F01977,"Kondorosi út",47.44921,19.049158,,
F01980,"Galvani utca",47.455137,19.051571,,
F01981,"Galvani utca",47.455227,19.051903,,
F01982,"Hengermalom út",47.461317,19.051665,,
F01983,"Budafoki út",47.461023,19.05179,,
F01984,"Prielle Kornélia utca",47.468864,19.052992,,
F01985,"Dombóvári út",47.468819,19.053283,,
F01986,"Budafoki út (Szerémi sor)",47.474371,19.052707,,
F01987,"Budafoki út (Szerémi sor)",47.474039,19.05276,,
F01988,"Budafoki út (Szerémi sor)",47.473676,19.053125,,
F01989,"Budafoki út (Szerémi sor)",47.473679,19.052799,,
F01990,"Budafoki út (Szerémi sor)",47.473901,19.052912,,
F01991,"Budafoki út (Szerémi sor)",47.472821,19.052567,,
F01992,"Budafoki út (Szerémi sor)",47.474093,19.053768,,
F01995,"Újbuda-központ",47.473805,19.047373,,
F01997,"Újbuda-központ",47.474443,19.046484,,
F01998,"Újbuda-központ",47.474021,19.046869,,
F01999,"Újbuda-központ",47.474776,19.04667,,
F02000,"Újbuda-központ",47.474009,19.048455,,
F02002,"Hauszmann Alajos utca",47.467859,19.043978,,
F02003,"Hauszmann Alajos utca",47.467077,19.043938,,
F02004,"Hauszmann Alajos utca",47.46731,19.043964,,
F02005,"Hauszmann Alajos utca",47.467598,19.044269,,
F02006,"Fehérvári út (Hengermalom út)",47.462723,19.040755,,
F02007,"Fehérvári út",47.462489,19.040994,,
F02008,"Hengermalom út",47.461716,19.041776,,
F02009,"Hengermalom út",47.462192,19.042174,,
F02010,"Hengermalom út",47.462615,19.04228,,
F02011,"Hengermalom út",47.462003,19.042254,,
F02012,"Andor utca",47.456399,19.040239,,
F02013,"Andor utca",47.456085,19.039907,,
F02014,"Andor utca",47.455815,19.039881,,
F02015,"Andor utca",47.4555,19.039536,,
F02016,"Albertfalva, kitérő",47.453341,19.038913,,
F02017,"Albertfalva, kitérő",47.453026,19.038886,,
F02019,"Építész utca",47.448034,19.037561,,
F02020,"Építész utca",47.447692,19.037429,,
F02021,"Építész utca",47.447521,19.037495,,
F02022,"Építész utca",47.44735,19.037614,,
F02024,"Fonyód utca",47.443896,19.036886,,
F02025,"Fonyód utca",47.443572,19.036753,,
F02026,"Fonyód utca",47.443716,19.037005,,
F02027,"Fonyód utca",47.443407,19.0368,,
F02028,"Budafok kocsiszín",47.441456,19.036628,,
F02029,"Budafok kocsiszín",47.441468,19.036489,,
F02030,"Budafok kocsiszín",47.441294,19.036456,,
F02031,"Budafok kocsiszín",47.440262,19.036211,,
F02032,"Tétényi út 30.",47.466383,19.034188,,
F02033,"Tétényi út 39.",47.466338,19.03387,,
F02034,"Szent Imre Kórház",47.469429,19.033704,,
F02035,"Szent Imre Kórház",47.468047,19.03383,,
F02037,"Szent Gellért Templom",47.469161,19.024928,,
F02038,"Szent Gellért Templom",47.468423,19.023443,,
F02039,"Szent Gellért Templom",47.468639,19.024106,,
F02040,"Csóka utca",47.47088,19.029226,,
F02041,"Csóka utca",47.470718,19.028576,,
F02042,"Csóka utca",47.470619,19.028456,,
F02043,"Csóka utca",47.470781,19.02912,,
F02044,"Tétényi út",47.471546,19.033471,,
F02045,"Tétényi út",47.472706,19.033032,,
F02046,"Tétényi út",47.472832,19.033696,,
F02047,"Tétényi út",47.47267,19.033218,,
F02048,"Hamzsabégi út",47.473408,19.035407,,
F02049,"Hungária Biztosító",47.473632,19.025523,,
F02050,"Hungária Biztosító",47.473659,19.025086,,
F02051,"Nagyszőlős utca",47.474306,19.024992,,
F02052,"Ajnácskő utca",47.474495,19.024753,,
F02053,"Dayka Gábor utca",47.470599,19.019701,,
F02054,"Dayka Gábor utca",47.470455,19.020033,,
F02055,"Nagyszeben tér",47.466592,19.005364,,
F02056,"Nagyszeben tér",47.466292,19.00553,,
F02057,"Törökugrató utca",47.470752,19.001321,,
F02058,"Törökugrató utca",47.471016,19.001142,,
F02059,"Torbágy utca",47.471879,18.99935,,
F02060,"Torbágy utca",47.472559,18.998375,,
F02061,"Regős utca",47.464918,19.003933,,
F02062,"Regős utca",47.465248,19.003555,,
F02063,"Törökugrató utca",47.466614,19.000847,,
F02064,"Törökugrató utca",47.46683,19.000662,,
F02065,"Csíkihegyek utca",47.468879,18.996654,,
F02066,"Csíkihegyek utca",47.469176,18.996335,,
F02067,"Tűzkő utca",47.470155,18.994848,,
F02068,"Tűzkő utca",47.470506,18.994675,,
F02069,"Tüzéptelep",47.443081,18.978885,,
F02070,"Tüzéptelep",47.443093,18.978733,,
F02071,"Tűzkő utca",47.473673,18.996118,,
F02072,"Tűzkő utca",47.473889,18.995919,,
F02073,"Baradla utca",47.474641,18.989802,,
F02074,"Nagyida utca",47.474968,18.988999,,
F02075,"Törökbálinti út",47.476556,18.987332,,
F02076,"Irhás árok",47.476739,18.987458,,
F02077,"Oltvány utca",47.477871,18.990183,,
F02078,"Oltvány köz",47.478162,18.990906,,
F02079,"Eper utca",47.480687,18.992582,,
F02080,"Edvi Illés út",47.480897,18.992641,,
F02081,"Márton Áron tér",47.481904,18.99822,,
F02082,"Farkasrét, Márton Áron tér",47.481683,18.999049,,
F02083,"Márton Áron tér",47.481518,18.99887,,
F02084,"Márton Áron tér",47.481922,18.998843,,
F02085,"Márton Áron tér",47.481998,18.999221,,
F02086,"Zajzon utca",47.479849,19.000696,,
F02087,"Talaj köz",47.479432,19.001035,,
F02088,"Cseresznye utca",47.47793,19.00235,,
F02089,"Tömös utca",47.477634,19.002748,,
F02090,"Nagyszalonta köz",47.475277,19.004263,,
F02091,"Nagyszalonta köz",47.475511,19.003904,,
F02092,"Bereck utca",47.473102,19.008284,,
F02093,"Háromszék utca",47.473786,19.007527,,
F02094,"Sümegvár utca",47.469857,19.012744,,
F02095,"Haraszt utca",47.469182,19.013408,,
F02096,"Süveg utca",47.48137,19.004781,,
