route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
058,FE,FE05800223,Puente Vallecas,1,,058_B
058,FE,FE05800224,Santa Eugenia,0,,058_A
058,FE,FE05800225,Puente Vallecas,1,,058_B
058,FE,FE05800226,Santa Eugenia,0,,058_A
058,FE,FE05800227,Puente Vallecas,1,,058_B
058,FE,FE05800228,Santa Eugenia,0,,058_A
058,FE,FE05800229,Puente Vallecas,1,,058_B
058,FE,FE05800230,Santa Eugenia,0,,058_A
058,FE,FE0580031,Puente Vallecas,1,,058_B
058,FE,FE0580032,Santa Eugenia,0,,058_A
058,FE,FE0580033,Puente Vallecas,1,,058_B
058,FE,FE0580034,Santa Eugenia,0,,058_A
058,FE,FE0580035,Puente Vallecas,1,,058_B
058,FE,FE0580036,Santa Eugenia,0,,058_A
058,FE,FE0580037,Puente Vallecas,1,,058_B
058,FE,FE0580038,Santa Eugenia,0,,058_A
058,FE,FE0580039,Puente Vallecas,1,,058_B
058,FE,FE05800310,Santa Eugenia,0,,058_A
058,FE,FE05800311,Puente Vallecas,1,,058_B
058,FE,FE05800312,Santa Eugenia,0,,058_A
058,FE,FE05800313,Puente Vallecas,1,,058_B
058,FE,FE05800314,Santa Eugenia,0,,058_A
058,FE,FE05800315,Puente Vallecas,1,,058_B
058,FE,FE05800316,Santa Eugenia,0,,058_A
058,FE,FE05800317,Puente Vallecas,1,,058_B
058,FE,FE05800318,Santa Eugenia,0,,058_A
058,FE,FE05800319,Puente Vallecas,1,,058_B
058,FE,FE05800320,Santa Eugenia,0,,058_A
058,FE,FE05800321,Puente Vallecas,1,,058_B
058,FE,FE05800322,Santa Eugenia,0,,058_A
058,FE,FE05800323,Puente Vallecas,1,,058_B
058,FE,FE05800324,Santa Eugenia,0,,058_A
058,FE,FE0580041,Puente Vallecas,1,,058_B
058,FE,FE0580042,Santa Eugenia,0,,058_A
058,FE,FE0580043,Puente Vallecas,1,,058_B
058,FE,FE0580044,Santa Eugenia,0,,058_A
058,FE,FE0580045,Puente Vallecas,1,,058_B
058,FE,FE0580046,Santa Eugenia,0,,058_A
058,FE,FE0580047,Puente Vallecas,1,,058_B
058,FE,FE0580048,Santa Eugenia,0,,058_A
058,FE,FE0580049,Puente Vallecas,1,,058_B
058,FE,FE05800410,Santa Eugenia,0,,058_A
058,FE,FE05800411,Puente Vallecas,1,,058_B
058,FE,FE05800412,Santa Eugenia,0,,058_A
058,FE,FE05800413,Puente Vallecas,1,,058_B
058,FE,FE05800414,Santa Eugenia,0,,058_A
058,FE,FE05800415,Puente Vallecas,1,,058_B
058,FE,FE05800416,Santa Eugenia,0,,058_A
058,FE,FE05800417,Puente Vallecas,1,,058_B
058,FE,FE05800418,Santa Eugenia,0,,058_A
058,FE,FE05800419,Puente Vallecas,1,,058_B
058,FE,FE05800420,Santa Eugenia,0,,058_A
058,FE,FE05800421,Puente Vallecas,1,,058_B
058,FE,FE05800422,Santa Eugenia,0,,058_A
058,FE,FE05800423,Puente Vallecas,1,,058_B
058,FE,FE05800424,Santa Eugenia,0,,058_A
058,FE,FE0580051,Puente Vallecas,1,,058_B
058,FE,FE0580052,Santa Eugenia,0,,058_A
058,FE,FE0580053,Puente Vallecas,1,,058_B
058,FE,FE0580054,Santa Eugenia,0,,058_A
058,FE,FE0580055,Puente Vallecas,1,,058_B
058,FE,FE0580056,Santa Eugenia,0,,058_A
058,FE,FE0580057,Puente Vallecas,1,,058_B
058,FE,FE0580058,Santa Eugenia,0,,058_A
058,FE,FE0580059,Puente Vallecas,1,,058_B
058,FE,FE05800510,Santa Eugenia,0,,058_A
058,FE,FE05800511,Puente Vallecas,1,,058_B
058,FE,FE05800512,Santa Eugenia,0,,058_A
058,LA,LA0580011,Puente Vallecas,1,,058_B
058,LA,LA0580012,Santa Eugenia,0,,058_A
058,LA,LA0580013,Puente Vallecas,1,,058_B
058,LA,LA0580014,Santa Eugenia,0,,058_A
058,LA,LA0580015,Puente Vallecas,1,,058_B
058,LA,LA0580016,Santa Eugenia,0,,058_A
058,LA,LA0580017,Puente Vallecas,1,,058_B
058,LA,LA0580018,Santa Eugenia,0,,058_A
058,LA,LA0580019,Puente Vallecas,1,,058_B
058,LA,LA05800110,Santa Eugenia,0,,058_A
058,LA,LA05800111,Puente Vallecas,1,,058_B
058,LA,LA05800112,Santa Eugenia,0,,058_A
058,LA,LA05800113,Puente Vallecas,1,,058_B
058,LA,LA05800114,Santa Eugenia,0,,058_A
058,LA,LA05800115,Puente Vallecas,1,,058_B
058,LA,LA05800116,Santa Eugenia,0,,058_A
058,LA,LA05800117,Puente Vallecas,1,,058_B
058,LA,LA05800118,Santa Eugenia,0,,058_A
058,LA,LA05800119,Puente Vallecas,1,,058_B
058,LA,LA05800120,Santa Eugenia,0,,058_A
058,LA,LA05800121,Puente Vallecas,1,,058_B
058,LA,LA05800122,Santa Eugenia,0,,058_A
058,LA,LA05800123,Puente Vallecas,1,,058_B
058,LA,LA05800124,Santa Eugenia,0,,058_A
058,LA,LA05800125,Puente Vallecas,1,,058_B
058,LA,LA05800126,Santa Eugenia,0,,058_A
058,LA,LA05800127,Puente Vallecas,1,,058_B
058,LA,LA05800128,Santa Eugenia,0,,058_A
058,LA,LA0580021,Puente Vallecas,1,,058_B
058,LA,LA0580022,Santa Eugenia,0,,058_A
058,LA,LA0580023,Puente Vallecas,1,,058_B
058,LA,LA0580024,Santa Eugenia,0,,058_A
058,LA,LA0580025,Puente Vallecas,1,,058_B
058,LA,LA0580026,Santa Eugenia,0,,058_A
058,LA,LA0580027,Puente Vallecas,1,,058_B
058,LA,LA0580028,Santa Eugenia,0,,058_A
058,LA,LA0580029,Puente Vallecas,1,,058_B
058,LA,LA05800210,Santa Eugenia,0,,058_A
058,LA,LA05800211,Puente Vallecas,1,,058_B
058,LA,LA05800212,Santa Eugenia,0,,058_A
058,LA,LA05800213,Puente Vallecas,1,,058_B
058,LA,LA05800214,Santa Eugenia,0,,058_A
058,LA,LA05800215,Puente Vallecas,1,,058_B
058,LA,LA05800216,Santa Eugenia,0,,058_A
058,LA,LA05800217,Puente Vallecas,1,,058_B
058,LA,LA05800218,Santa Eugenia,0,,058_A
058,LA,LA05800219,Puente Vallecas,1,,058_B
058,LA,LA05800220,Santa Eugenia,0,,058_A
058,LA,LA05800221,Puente Vallecas,1,,058_B
058,LA,LA05800222,Santa Eugenia,0,,058_A
058,LA,LA05800223,Puente Vallecas,1,,058_B
058,LA,LA05800224,Santa Eugenia,0,,058_A
058,LA,LA05800225,Puente Vallecas,1,,058_B
058,LA,LA05800226,Santa Eugenia,0,,058_A
058,LA,LA0580031,Puente Vallecas,1,,058_B
058,LA,LA0580032,Santa Eugenia,0,,058_A
058,LA,LA0580033,Puente Vallecas,1,,058_B
058,LA,LA0580034,Santa Eugenia,0,,058_A
058,LA,LA0580035,Puente Vallecas,1,,058_B
058,LA,LA0580036,Santa Eugenia,0,,058_A
058,LA,LA0580037,Puente Vallecas,1,,058_B
058,LA,LA0580038,Santa Eugenia,0,,058_A
058,LA,LA0580039,Puente Vallecas,1,,058_B
058,LA,LA05800310,Santa Eugenia,0,,058_A
058,LA,LA05800311,Puente Vallecas,1,,058_B
058,LA,LA05800312,Santa Eugenia,0,,058_A
058,LA,LA05800313,Puente Vallecas,1,,058_B
058,LA,LA05800314,Santa Eugenia,0,,058_A
058,LA,LA05800315,Puente Vallecas,1,,058_B
058,LA,LA05800316,Santa Eugenia,0,,058_A
058,LA,LA05800317,Puente Vallecas,1,,058_B
058,LA,LA05800318,Santa Eugenia,0,,058_A
058,LA,LA05800319,Puente Vallecas,1,,058_B
058,LA,LA05800320,Santa Eugenia,0,,058_A
058,LA,LA05800321,Puente Vallecas,1,,058_B
058,LA,LA05800322,Santa Eugenia,0,,058_A
058,LA,LA05800323,Puente Vallecas,1,,058_B
058,LA,LA05800324,Santa Eugenia,0,,058_A
058,LA,LA05800325,Puente Vallecas,1,,058_B
058,LA,LA05800326,Santa Eugenia,0,,058_A
058,LA,LA05800327,Puente Vallecas,1,,058_B
058,LA,LA05800328,Santa Eugenia,0,,058_A
058,LA,LA05800329,Puente Vallecas,1,,058_B
058,LA,LA05800330,Santa Eugenia,0,,058_A
058,LA,LA0580041,Puente Vallecas,1,,058_B
058,LA,LA0580042,Santa Eugenia,0,,058_A
058,LA,LA0580043,Puente Vallecas,1,,058_B
058,LA,LA0580044,Santa Eugenia,0,,058_A
058,LA,LA0580045,Puente Vallecas,1,,058_B
058,LA,LA0580046,Santa Eugenia,0,,058_A
058,LA,LA0580047,Puente Vallecas,1,,058_B
058,LA,LA0580048,Santa Eugenia,0,,058_A
058,LA,LA0580049,Puente Vallecas,1,,058_B
058,LA,LA05800410,Santa Eugenia,0,,058_A
058,LA,LA05800411,Puente Vallecas,1,,058_B
058,LA,LA05800412,Santa Eugenia,0,,058_A
058,LA,LA05800413,Puente Vallecas,1,,058_B
058,LA,LA05800414,Santa Eugenia,0,,058_A
058,LA,LA05800415,Puente Vallecas,1,,058_B
058,LA,LA05800416,Santa Eugenia,0,,058_A
058,LA,LA05800417,Puente Vallecas,1,,058_B
058,LA,LA05800418,Santa Eugenia,0,,058_A
058,LA,LA05800419,Puente Vallecas,1,,058_B
058,LA,LA05800420,Santa Eugenia,0,,058_A
058,LA,LA05800421,Puente Vallecas,1,,058_B
058,LA,LA05800422,Santa Eugenia,0,,058_A
058,LA,LA05800423,Puente Vallecas,1,,058_B
058,LA,LA05800424,Santa Eugenia,0,,058_A
058,LA,LA05800425,Puente Vallecas,1,,058_B
058,LA,LA05800426,Santa Eugenia,0,,058_A
058,LA,LA05800427,Puente Vallecas,1,,058_B
058,LA,LA05800428,Santa Eugenia,0,,058_A
058,LA,LA0580051,Puente Vallecas,1,,058_B
058,LA,LA0580052,Santa Eugenia,0,,058_A
058,LA,LA0580053,Puente Vallecas,1,,058_B
058,LA,LA0580054,Santa Eugenia,0,,058_A
058,LA,LA0580055,Puente Vallecas,1,,058_B
058,LA,LA0580056,Santa Eugenia,0,,058_A
058,LA,LA0580057,Puente Vallecas,1,,058_B
058,LA,LA0580058,Santa Eugenia,0,,058_A
058,LA,LA0580059,Puente Vallecas,1,,058_B
058,LA,LA05800510,Santa Eugenia,0,,058_A
058,LA,LA05800511,Puente Vallecas,1,,058_B
058,LA,LA05800512,Santa Eugenia,0,,058_A
058,LA,LA05800513,Puente Vallecas,1,,058_B
058,LA,LA05800514,Santa Eugenia,0,,058_A
058,LA,LA05800515,Puente Vallecas,1,,058_B
058,LA,LA05800516,Santa Eugenia,0,,058_A
058,LA,LA05800517,Puente Vallecas,1,,058_B
058,LA,LA05800518,Santa Eugenia,0,,058_A
058,LA,LA05800519,Puente Vallecas,1,,058_B
058,LA,LA05800520,Santa Eugenia,0,,058_A
058,LA,LA05800521,Puente Vallecas,1,,058_B
058,LA,LA05800522,Santa Eugenia,0,,058_A
058,LA,LA05800523,Puente Vallecas,1,,058_B
058,LA,LA05800524,Santa Eugenia,0,,058_A
058,LA,LA05800525,Puente Vallecas,1,,058_B
058,LA,LA05800526,Santa Eugenia,0,,058_A
058,LA,LA05800527,Puente Vallecas,1,,058_B
058,LA,LA05800528,Santa Eugenia,0,,058_A
058,LA,LA0580061,Puente Vallecas,1,,058_B
058,LA,LA0580062,Santa Eugenia,0,,058_A
058,LA,LA0580063,Puente Vallecas,1,,058_B
058,LA,LA0580064,Santa Eugenia,0,,058_A
058,LA,LA0580065,Puente Vallecas,1,,058_B
058,LA,LA0580066,Santa Eugenia,0,,058_A
058,LA,LA0580067,Puente Vallecas,1,,058_B
058,LA,LA0580068,Santa Eugenia,0,,058_A
058,LA,LA0580069,Puente Vallecas,1,,058_B
058,LA,LA05800610,Santa Eugenia,0,,058_A
058,LA,LA05800611,Puente Vallecas,1,,058_B
058,LA,LA05800612,Santa Eugenia,0,,058_A
058,LA,LA05800613,Puente Vallecas,1,,058_B
058,LA,LA05800614,Santa Eugenia,0,,058_A
058,LA,LA05800615,Puente Vallecas,1,,058_B
058,LA,LA05800616,Santa Eugenia,0,,058_A
058,LA,LA05800617,Puente Vallecas,1,,058_B
058,LA,LA05800618,Santa Eugenia,0,,058_A
058,LA,LA05800619,Puente Vallecas,1,,058_B
058,LA,LA05800620,Santa Eugenia,0,,058_A
058,LA,LA05800621,Puente Vallecas,1,,058_B
058,LA,LA05800622,Santa Eugenia,0,,058_A
058,LA,LA05800623,Puente Vallecas,1,,058_B
058,LA,LA05800624,Santa Eugenia,0,,058_A
058,LA,LA05800625,Puente Vallecas,1,,058_B
058,LA,LA05800626,Santa Eugenia,0,,058_A
058,LA,LA05800627,Puente Vallecas,1,,058_B
058,LA,LA05800628,Santa Eugenia,0,,058_A
058,LA,LA0580071,Puente Vallecas,1,,058_B
058,LA,LA0580072,Santa Eugenia,0,,058_A
058,LA,LA0580073,Puente Vallecas,1,,058_B
058,LA,LA0580074,Santa Eugenia,0,,058_A
058,LA,LA0580075,Puente Vallecas,1,,058_B
058,LA,LA0580076,Santa Eugenia,0,,058_A
058,LA,LA0580077,Puente Vallecas,1,,058_B
058,LA,LA0580078,Santa Eugenia,0,,058_A
058,LA,LA0580079,Puente Vallecas,1,,058_B
058,LA,LA05800710,Santa Eugenia,0,,058_A
058,LA,LA05800711,Puente Vallecas,1,,058_B
058,LA,LA05800712,Santa Eugenia,0,,058_A
058,LA,LA05800713,Puente Vallecas,1,,058_B
058,LA,LA05800714,Santa Eugenia,0,,058_A
058,LA,LA05800715,Puente Vallecas,1,,058_B
058,LA,LA05800716,Santa Eugenia,0,,058_A
058,LA,LA05800717,Puente Vallecas,1,,058_B
058,LA,LA05800718,Santa Eugenia,0,,058_A
058,LA,LA05800719,Puente Vallecas,1,,058_B
058,LA,LA05800720,Santa Eugenia,0,,058_A
058,LA,LA05800721,Puente Vallecas,1,,058_B
058,LA,LA05800722,Santa Eugenia,0,,058_A
058,LA,LA0580081,Puente Vallecas,1,,058_B
058,LA,LA0580082,Santa Eugenia,0,,058_A
058,LA,LA0580083,Puente Vallecas,1,,058_B
058,LA,LA0580084,Santa Eugenia,0,,058_A
058,LA,LA0580085,Puente Vallecas,1,,058_B
058,LA,LA0580086,Santa Eugenia,0,,058_A
058,LA,LA0580087,Puente Vallecas,1,,058_B
058,LA,LA0580088,Santa Eugenia,0,,058_A
058,LA,LA0580089,Puente Vallecas,1,,058_B
058,LA,LA05800810,Santa Eugenia,0,,058_A
058,LA,LA05800811,Puente Vallecas,1,,058_B
058,LA,LA05800812,Santa Eugenia,0,,058_A
058,LA,LA05800813,Puente Vallecas,1,,058_B
058,LA,LA05800814,Santa Eugenia,0,,058_A
058,LA,LA05800815,Puente Vallecas,1,,058_B
058,LA,LA05800816,Santa Eugenia,0,,058_A
058,LA,LA05800817,Puente Vallecas,1,,058_B
058,LA,LA05800818,Santa Eugenia,0,,058_A
058,LA,LA05800819,Puente Vallecas,1,,058_B
058,LA,LA05800820,Santa Eugenia,0,,058_A
058,LA,LA05800821,Puente Vallecas,1,,058_B
058,LA,LA05800822,Santa Eugenia,0,,058_A
058,SA,SA0580011,Puente Vallecas,1,,058_B
058,SA,SA0580012,Santa Eugenia,0,,058_A
058,SA,SA0580013,Puente Vallecas,1,,058_B
058,SA,SA0580014,Santa Eugenia,0,,058_A
058,SA,SA0580015,Puente Vallecas,1,,058_B
058,SA,SA0580016,Santa Eugenia,0,,058_A
058,SA,SA0580017,Puente Vallecas,1,,058_B
058,SA,SA0580018,Santa Eugenia,0,,058_A
058,SA,SA0580019,Puente Vallecas,1,,058_B
058,SA,SA05800110,Santa Eugenia,0,,058_A
058,SA,SA05800111,Puente Vallecas,1,,058_B
058,SA,SA05800112,Santa Eugenia,0,,058_A
058,SA,SA05800113,Puente Vallecas,1,,058_B
058,SA,SA05800114,Santa Eugenia,0,,058_A
058,SA,SA05800115,Puente Vallecas,1,,058_B
058,SA,SA05800116,Santa Eugenia,0,,058_A
058,SA,SA0580021,Puente Vallecas,1,,058_B
058,SA,SA0580022,Santa Eugenia,0,,058_A
058,SA,SA0580023,Puente Vallecas,1,,058_B
058,SA,SA0580024,Santa Eugenia,0,,058_A
058,SA,SA0580025,Puente Vallecas,1,,058_B
058,SA,SA0580026,Santa Eugenia,0,,058_A
058,SA,SA0580027,Puente Vallecas,1,,058_B
058,SA,SA0580028,Santa Eugenia,0,,058_A
058,SA,SA0580029,Puente Vallecas,1,,058_B
058,SA,SA05800210,Santa Eugenia,0,,058_A
058,SA,SA05800211,Puente Vallecas,1,,058_B
058,SA,SA05800212,Santa Eugenia,0,,058_A
058,SA,SA05800213,Puente Vallecas,1,,058_B
058,SA,SA05800214,Santa Eugenia,0,,058_A
058,SA,SA05800215,Puente Vallecas,1,,058_B
058,SA,SA05800216,Santa Eugenia,0,,058_A
058,SA,SA05800217,Puente Vallecas,1,,058_B
058,SA,SA05800218,Santa Eugenia,0,,058_A
058,SA,SA05800219,Puente Vallecas,1,,058_B
058,SA,SA05800220,Santa Eugenia,0,,058_A
058,SA,SA05800221,Puente Vallecas,1,,058_B
058,SA,SA05800222,Santa Eugenia,0,,058_A
058,SA,SA05800223,Puente Vallecas,1,,058_B
058,SA,SA05800224,Santa Eugenia,0,,058_A
058,SA,SA05800225,Puente Vallecas,1,,058_B
058,SA,SA05800226,Santa Eugenia,0,,058_A
058,SA,SA05800227,Puente Vallecas,1,,058_B
058,SA,SA05800228,Santa Eugenia,0,,058_A
058,SA,SA05800229,Puente Vallecas,1,,058_B
058,SA,SA05800230,Santa Eugenia,0,,058_A
058,SA,SA0580031,Puente Vallecas,1,,058_B
058,SA,SA0580032,Santa Eugenia,0,,058_A
058,SA,SA0580033,Puente Vallecas,1,,058_B
058,SA,SA0580034,Santa Eugenia,0,,058_A
058,SA,SA0580035,Puente Vallecas,1,,058_B
058,SA,SA0580036,Santa Eugenia,0,,058_A
058,SA,SA0580037,Puente Vallecas,1,,058_B
058,SA,SA0580038,Santa Eugenia,0,,058_A
058,SA,SA0580039,Puente Vallecas,1,,058_B
058,SA,SA05800310,Santa Eugenia,0,,058_A
058,SA,SA05800311,Puente Vallecas,1,,058_B
058,SA,SA05800312,Santa Eugenia,0,,058_A
058,SA,SA05800313,Puente Vallecas,1,,058_B
058,SA,SA05800314,Santa Eugenia,0,,058_A
058,SA,SA05800315,Puente Vallecas,1,,058_B
058,SA,SA05800316,Santa Eugenia,0,,058_A
058,SA,SA05800317,Puente Vallecas,1,,058_B
058,SA,SA05800318,Santa Eugenia,0,,058_A
058,SA,SA05800319,Puente Vallecas,1,,058_B
058,SA,SA05800320,Santa Eugenia,0,,058_A
058,SA,SA05800321,Puente Vallecas,1,,058_B
058,SA,SA05800322,Santa Eugenia,0,,058_A
058,SA,SA05800323,Puente Vallecas,1,,058_B
058,SA,SA05800324,Santa Eugenia,0,,058_A
058,SA,SA05800325,Puente Vallecas,1,,058_B
058,SA,SA05800326,Santa Eugenia,0,,058_A
058,SA,SA05800327,Puente Vallecas,1,,058_B
058,SA,SA05800328,Santa Eugenia,0,,058_A
058,SA,SA05800329,Puente Vallecas,1,,058_B
058,SA,SA05800330,Santa Eugenia,0,,058_A
058,SA,SA0580041,Puente Vallecas,1,,058_B
058,SA,SA0580042,Santa Eugenia,0,,058_A
058,SA,SA0580043,Puente Vallecas,1,,058_B
058,SA,SA0580044,Santa Eugenia,0,,058_A
058,SA,SA0580045,Puente Vallecas,1,,058_B
058,SA,SA0580046,Santa Eugenia,0,,058_A
058,SA,SA0580047,Puente Vallecas,1,,058_B
058,SA,SA0580048,Santa Eugenia,0,,058_A
058,SA,SA0580049,Puente Vallecas,1,,058_B
058,SA,SA05800410,Santa Eugenia,0,,058_A
058,SA,SA05800411,Puente Vallecas,1,,058_B
058,SA,SA05800412,Santa Eugenia,0,,058_A
058,SA,SA05800413,Puente Vallecas,1,,058_B
058,SA,SA05800414,Santa Eugenia,0,,058_A
058,SA,SA05800415,Puente Vallecas,1,,058_B
058,SA,SA05800416,Santa Eugenia,0,,058_A
058,SA,SA05800417,Puente Vallecas,1,,058_B
058,SA,SA05800418,Santa Eugenia,0,,058_A
058,SA,SA05800419,Puente Vallecas,1,,058_B
058,SA,SA05800420,Santa Eugenia,0,,058_A
058,SA,SA05800421,Puente Vallecas,1,,058_B
058,SA,SA05800422,Santa Eugenia,0,,058_A
058,SA,SA05800423,Puente Vallecas,1,,058_B
058,SA,SA05800424,Santa Eugenia,0,,058_A
058,SA,SA05800425,Puente Vallecas,1,,058_B
058,SA,SA05800426,Santa Eugenia,0,,058_A
058,SA,SA0580051,Puente Vallecas,1,,058_B
058,SA,SA0580052,Santa Eugenia,0,,058_A
058,SA,SA0580053,Puente Vallecas,1,,058_B
058,SA,SA0580054,Santa Eugenia,0,,058_A
058,SA,SA0580055,Puente Vallecas,1,,058_B
058,SA,SA0580056,Santa Eugenia,0,,058_A
058,SA,SA0580057,Puente Vallecas,1,,058_B
058,SA,SA0580058,Santa Eugenia,0,,058_A
058,SA,SA0580059,Puente Vallecas,1,,058_B
058,SA,SA05800510,Santa Eugenia,0,,058_A
058,SA,SA05800511,Puente Vallecas,1,,058_B
058,SA,SA05800512,Santa Eugenia,0,,058_A
058,SA,SA05800513,Puente Vallecas,1,,058_B
058,SA,SA05800514,Santa Eugenia,0,,058_A
058,SA,SA05800515,Puente Vallecas,1,,058_B
058,SA,SA05800516,Santa Eugenia,0,,058_A
058,SA,SA05800517,Puente Vallecas,1,,058_B
058,SA,SA05800518,Santa Eugenia,0,,058_A
058,SA,SA05800519,Puente Vallecas,1,,058_B
058,SA,SA05800520,Santa Eugenia,0,,058_A
058,SA,SA05800521,Puente Vallecas,1,,058_B
058,SA,SA05800522,Santa Eugenia,0,,058_A
058,SA,SA05800523,Puente Vallecas,1,,058_B
058,SA,SA05800524,Santa Eugenia,0,,058_A
058,SA,SA0580061,Puente Vallecas,1,,058_B
058,SA,SA0580062,Santa Eugenia,0,,058_A
058,SA,SA0580063,Puente Vallecas,1,,058_B
058,SA,SA0580064,Santa Eugenia,0,,058_A
058,SA,SA0580065,Puente Vallecas,1,,058_B
058,SA,SA0580066,Santa Eugenia,0,,058_A
058,SA,SA0580067,Puente Vallecas,1,,058_B
058,SA,SA0580068,Santa Eugenia,0,,058_A
058,SA,SA0580069,Puente Vallecas,1,,058_B
058,SA,SA05800610,Santa Eugenia,0,,058_A
058,SA,SA05800611,Puente Vallecas,1,,058_B
058,SA,SA05800612,Santa Eugenia,0,,058_A
058,SA,SA05800613,Puente Vallecas,1,,058_B
058,SA,SA05800614,Santa Eugenia,0,,058_A
058,SA,SA05800615,Puente Vallecas,1,,058_B
058,SA,SA05800616,Santa Eugenia,0,,058_A
058,SA,SA05800617,Puente Vallecas,1,,058_B
058,SA,SA05800618,Santa Eugenia,0,,058_A
059,FE,FE0590011,Atocha,1,,059_B
059,FE,FE0590012,San Cristobal,0,,059_A
059,FE,FE0590013,Atocha,1,,059_B
059,FE,FE0590014,San Cristobal,0,,059_A
059,FE,FE0590015,Atocha,1,,059_B
059,FE,FE0590016,San Cristobal,0,,059_A
059,FE,FE0590017,Atocha,1,,059_B
059,FE,FE0590018,San Cristobal,0,,059_A
059,FE,FE0590019,Atocha,1,,059_B
059,FE,FE05900110,San Cristobal,0,,059_A
059,FE,FE05900111,Atocha,1,,059_B
059,FE,FE05900112,San Cristobal,0,,059_A
059,FE,FE05900113,Atocha,1,,059_B
059,FE,FE05900114,San Cristobal,0,,059_A
059,FE,FE05900115,Atocha,1,,059_B
059,FE,FE05900116,San Cristobal,0,,059_A
059,FE,FE05900117,Atocha,1,,059_B
059,FE,FE05900118,San Cristobal,0,,059_A
059,FE,FE05900119,Atocha,1,,059_B
059,FE,FE05900120,San Cristobal,0,,059_A
059,FE,FE05900121,Atocha,1,,059_B
059,FE,FE05900122,San Cristobal,0,,059_A
059,FE,FE05900123,Atocha,1,,059_B
059,FE,FE05900124,San Cristobal,0,,059_A
059,FE,FE05900125,Atocha,1,,059_B
059,FE,FE05900126,San Cristobal,0,,059_A
059,FE,FE05900127,Atocha,1,,059_B
059,FE,FE05900128,San Cristobal,0,,059_A
059,FE,FE05900129,Atocha,1,,059_B
059,FE,FE05900130,San Cristobal,0,,059_A
059,FE,FE05900131,Atocha,1,,059_B
059,FE,FE05900132,San Cristobal,0,,059_A
059,FE,FE0590021,Atocha,1,,059_B
059,FE,FE0590022,San Cristobal,0,,059_A
059,FE,FE0590023,Atocha,1,,059_B
059,FE,FE0590024,San Cristobal,0,,059_A
059,FE,FE0590025,Atocha,1,,059_B
059,FE,FE0590026,San Cristobal,0,,059_A
059,FE,FE0590027,Atocha,1,,059_B
059,FE,FE0590028,San Cristobal,0,,059_A
059,FE,FE0590029,Atocha,1,,059_B
059,FE,FE05900210,San Cristobal,0,,059_A
059,FE,FE05900211,Atocha,1,,059_B
059,FE,FE05900212,San Cristobal,0,,059_A
059,FE,FE05900213,Atocha,1,,059_B
059,FE,FE05900214,San Cristobal,0,,059_A
059,FE,FE05900215,Atocha,1,,059_B
059,FE,FE05900216,San Cristobal,0,,059_A
059,FE,FE05900217,Atocha,1,,059_B
059,FE,FE05900218,San Cristobal,0,,059_A
059,FE,FE05900219,Atocha,1,,059_B
059,FE,FE05900220,San Cristobal,0,,059_A
059,FE,FE05900221,Atocha,1,,059_B
059,FE,FE05900222,San Cristobal,0,,059_A
059,FE,FE05900223,Atocha,1,,059_B
059,FE,FE05900224,San Cristobal,0,,059_A
059,FE,FE05900225,Atocha,1,,059_B
059,FE,FE05900226,San Cristobal,0,,059_A
059,FE,FE05900227,Atocha,1,,059_B
059,FE,FE05900228,San Cristobal,0,,059_A
059,FE,FE05900229,Atocha,1,,059_B
059,FE,FE05900230,San Cristobal,0,,059_A
059,FE,FE0590031,Atocha,1,,059_B
059,FE,FE0590032,San Cristobal,0,,059_A
059,FE,FE0590033,Atocha,1,,059_B
059,FE,FE0590034,San Cristobal,0,,059_A
059,FE,FE0590035,Atocha,1,,059_B
059,FE,FE0590036,San Cristobal,0,,059_A
059,FE,FE0590037,Atocha,1,,059_B
059,FE,FE0590038,San Cristobal,0,,059_A
059,FE,FE0590039,Atocha,1,,059_B
059,FE,FE05900310,San Cristobal,0,,059_A
059,FE,FE05900311,Atocha,1,,059_B
059,FE,FE05900312,San Cristobal,0,,059_A
059,FE,FE05900313,Atocha,1,,059_B
059,FE,FE05900314,San Cristobal,0,,059_A
059,FE,FE05900315,Atocha,1,,059_B
059,FE,FE05900316,San Cristobal,0,,059_A
059,FE,FE05900317,Atocha,1,,059_B
059,FE,FE05900318,San Cristobal,0,,059_A
059,FE,FE05900319,Atocha,1,,059_B
059,FE,FE05900320,San Cristobal,0,,059_A
059,FE,FE05900321,Atocha,1,,059_B
059,FE,FE05900322,San Cristobal,0,,059_A
059,FE,FE05900323,Atocha,1,,059_B
059,FE,FE05900324,San Cristobal,0,,059_A
059,FE,FE05900325,Atocha,1,,059_B
059,FE,FE05900326,San Cristobal,0,,059_A
059,FE,FE05900327,Atocha,1,,059_B
059,FE,FE05900328,San Cristobal,0,,059_A
059,FE,FE05900329,Atocha,1,,059_B
059,FE,FE05900330,San Cristobal,0,,059_A
059,FE,FE0590041,Atocha,1,,059_B
059,FE,FE0590042,San Cristobal,0,,059_A
059,FE,FE0590043,Atocha,1,,059_B
059,FE,FE0590044,San Cristobal,0,,059_A
059,FE,FE0590045,Atocha,1,,059_B
059,FE,FE0590046,San Cristobal,0,,059_A
059,FE,FE0590047,Atocha,1,,059_B
059,FE,FE0590048,San Cristobal,0,,059_A
059,FE,FE0590049,Atocha,1,,059_B
059,FE,FE05900410,San Cristobal,0,,059_A
059,FE,FE05900411,Atocha,1,,059_B
059,FE,FE05900412,San Cristobal,0,,059_A
